Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
900,12:55:06,33.6,4.3,40.8,11.6,14.4,36.1
901,12:55:07,34.5,4.3,38,9.1,14,36.1
902,12:55:08,34.8,5.5,36.4,8.4,13.6,36.1
903,12:55:09,34.5,8.2,35.5,9.8,13.2,36.1
904,12:55:10,33.3,10.6,34.9,11.7,12.9,36.1
905,12:55:11,32.7,13.4,35.6,14.5,12.8,35.9
906,12:55:12,32,15.8,36.8,17.2,12.9,35.9
907,12:55:13,31.6,15.4,38.5,17.6,13,35.9
908,12:55:14,32,13.4,40.9,17.2,13.1,35.9
909,12:55:15,32.3,11.5,43.2,17.5,13.5,35.9
910,12:55:16,31.9,9.1,44.1,16.8,14,35.7
911,12:55:17,32.4,6.3,43.9,15.3,14.6,35.7
912,12:55:18,32.8,4.5,43.7,14.4,15.2,35.7
913,12:55:19,33.2,3.6,41.2,11.8,15.4,35.7
914,12:55:20,34.1,2.4,38.9,9.2,15.2,35.7
915,12:55:21,35.2,1.6,36,6.2,14.3,35.7
916,12:55:22,35.6,1,33.8,4,13,35.7
917,12:55:23,35.8,1.1,31.7,2.1,11.5,35.7
918,12:55:24,35.8,1.4,29.9,1.4,9.9,35.7
919,12:55:25,35.8,1.4,29.5,1.4,8.3,35.7
920,12:55:26,35.6,1,27.3,2.9,6.9,35.9
921,12:55:27,35.2,1.7,24.7,5.6,5.9,35.9
922,12:55:28,35,2.4,22.2,8.2,5.3,35.9
923,12:55:29,34.5,2.7,19.4,10.9,5.2,35.9
924,12:55:30,34.2,4.1,19.3,11.4,5.4,35.9
925,12:55:31,34.8,4.5,21.6,9.5,5.7,35.9
926,12:55:32,35.3,3.7,24.3,6.8,6,36.1
927,12:55:33,35.9,3.6,27.2,4.6,6.3,36.1
928,12:55:34,36.4,3.4,30.1,3.4,6.5,36.1
929,12:55:35,36.3,2.6,32.6,3.7,6.7,36.1
930,12:55:36,36.2,1,33.7,3.9,6.8,36.3
931,12:55:37,36.2,1.1,34,4.2,6.7,36.3
932,12:55:38,35.8,1.7,36,6.3,6.5,36.3
933,12:55:39,34.7,3.1,38.8,9.3,6.3,36.3
934,12:55:40,33.9,3.1,41.2,11.6,6.3,36.3
935,12:55:41,33.5,4.1,43.1,13.7,6.7,36.4
936,12:55:42,33,6.7,42.9,14.5,7.5,36.4
937,12:55:43,32.9,9.3,41.5,14.8,8.5,36.4
938,12:55:44,32.5,11.9,41.3,16.4,9.8,36.4
939,12:55:45,32.6,11.9,43.4,17.9,11.3,36.4
940,12:55:46,32.5,9.1,44.1,16.8,12.5,36.7
941,12:55:47,32.5,6.3,44.7,16,13.7,36.7
942,12:55:48,33.4,4.4,43.5,14.2,14.5,36.7
943,12:55:49,34.1,3.3,40.9,11.4,14.7,36.7
944,12:55:50,35.3,2.3,37.9,8.3,14.4,36.7
945,12:55:51,36.2,2.3,35.4,5.9,13.6,36.6
946,12:55:52,36.8,2.9,32.7,4,12.6,36.6
947,12:55:53,36.9,3.7,30.4,3.8,11.4,36.6
948,12:55:54,36.5,3.6,27.8,4.2,10.2,36.6
949,12:55:55,35.5,4.6,25.2,6.7,9.1,36.6
950,12:55:56,34.6,6.6,23.4,9.3,8.4,36.7
951,12:55:57,33.2,9.2,22.7,11.7,7.9,36.7
952,12:55:58,33.1,11.5,24,13,7.8,36.7
953,12:55:59,33.2,12.6,26.5,13,8,36.7
954,12:56:00,33.5,13.1,29.3,13.1,8.5,36.7
955,12:56:01,33.5,13.2,32.5,13.5,9.2,36.5
956,12:56:02,33.1,12.6,35.5,13.7,10.2,36.5
957,12:56:03,32.9,10.8,37.9,13.4,11.2,36.5
958,12:56:04,34.1,7.9,38.7,11.7,11.9,36.5
959,12:56:05,34.4,5.4,38.9,10.4,12.3,36.5
960,12:56:06,35.3,3.2,37.8,8.4,12.2,36.3
961,12:56:07,35.7,1.6,36.6,6.8,11.7,36.3
962,12:56:08,36.3,1.1,33.6,3.8,10.8,36.3
963,12:56:09,36.5,1.5,31.1,1.8,9.7,36.3
964,12:56:10,36.3,1.6,28.7,2.1,8.6,36.3
965,12:56:11,35.8,1.6,26.1,4.2,7.6,36.3
966,12:56:12,35.4,2.3,23.6,6.7,6.9,36.3
967,12:56:13,35.3,4.3,22.4,8.7,6.5,36.3
968,12:56:14,34.2,4.5,19.8,11.2,6.4,36.3
969,12:56:15,32.5,5.5,16.9,14.2,6.8,36.3
970,12:56:16,31.7,7.9,16,16.1,7.6,36.3
971,12:56:17,31.3,10.5,16.4,17.2,8.6,36.3
972,12:56:18,31.6,12.8,18,17.6,10,36.3
973,12:56:19,32.2,13.6,20.7,16.5,11.5,36.3
974,12:56:20,32.9,13.2,23.6,14.7,12.7,36.3
975,12:56:21,33.3,11.2,26.3,11.8,13.5,36
976,12:56:22,34.3,9.5,28.7,9.6,13.8,36
977,12:56:23,34.6,8.3,31.4,8.4,13.7,36
978,12:56:24,35.4,6.3,33.1,7.1,13.3,36
979,12:56:25,35.5,4.2,34.5,6.1,12.5,36
980,12:56:26,36,2.3,34,4.6,11.4,36
981,12:56:27,36.1,0.8,32.2,2.3,9.9,36
982,12:56:28,36.1,1.4,29.9,1.4,8.2,36
983,12:56:29,35.9,2.8,27.8,3.6,7,36
984,12:56:30,35.1,5.2,27,6,6.1,36
985,12:56:31,34.7,7.2,27.7,7.6,5.7,35.9
986,12:56:32,34.2,9.2,29.4,9.2,5.6,35.9
987,12:56:33,34,10.6,31.8,10.8,5.9,35.9
988,12:56:34,34.4,9.6,34.4,10.6,6.2,35.9
989,12:56:35,34.3,7.8,36.9,10.4,6.6,35.9
990,12:56:36,34.1,5.7,38.4,10.1,7.2,35.9
991,12:56:37,34.2,3.4,39.1,9.7,7.9,35.9
992,12:56:38,34.7,1.8,38.4,8.5,8.6,35.9
993,12:56:39,35.5,1.4,35.7,5.9,8.9,35.9
994,12:56:40,35.9,1.4,33.1,3.4,8.6,35.9
995,12:56:41,36.3,3.2,31.6,3.6,8.2,36
996,12:56:42,36.1,5,29.8,5,7.8,36
997,12:56:43,34.9,7.4,29.6,7.4,7.5,36
998,12:56:44,34.2,9.4,31.5,9.5,7.3,36
999,12:56:45,34.3,10.2,34.5,11.1,7.4,36
1000,12:56:46,33.6,10.3,37.7,12.9,7.7,35.8
1001,12:56:47,33,8.6,39.8,13.1,8,35.8
1002,12:56:48,33.2,5.8,40.7,12.1,8.4,35.8
1003,12:56:49,33.5,3.2,41.2,11.6,9,35.8
1004,12:56:50,34.2,2.5,39.1,9.4,9.6,35.8
1005,12:56:51,35.1,2.4,36.4,6.8,9.9,35.7
1006,12:56:52,35.7,2.7,34,4.9,9.9,35.7
1007,12:56:53,36,3.5,31.8,4,9.5,35.7
1008,12:56:54,35.9,5.2,30.5,5.2,9.1,35.7
1009,12:56:55,34.7,7.4,29.1,7.4,8.7,35.7
1010,12:56:56,34.2,9.3,30.2,9.3,8.4,35.8
1011,12:56:57,34.3,10.1,33.3,10.6,8.1,35.8
1012,12:56:58,34,10.2,36.4,12,8.1,35.8
1013,12:56:59,33.3,8.9,38.9,12.6,8.2,35.8
1014,12:57:00,33.3,6.3,40,11.9,8.5,35.8
1015,12:57:01,33.9,3.5,39.9,10.5,8.8,35.8
1016,12:57:02,34.6,2,38.4,8.6,9.2,35.8
1017,12:57:03,35.4,1.2,35.9,6.1,9.4,35.8
1018,12:57:04,35.8,1.1,33.4,3.6,9.3,35.8
1019,12:57:05,36,2.2,31.3,2.5,8.8,35.8
1020,12:57:06,36,2.9,30.5,3,8.1,35.8
1021,12:57:07,36,3.6,29.3,3.7,7.4,35.8
1022,12:57:08,35.5,4.8,28.3,5.1,6.8,35.8
1023,12:57:09,34.8,6.2,26.6,7.1,6.2,35.8
1024,12:57:10,34.5,7.6,28,7.9,5.8,35.8
1025,12:57:11,34,10.3,28.6,10.4,5.8,36
1026,12:57:12,33.8,12,30.2,12,6.1,36
1027,12:57:13,33.6,11.7,33,12,6.7,36
1028,12:57:14,32.8,11.1,36.5,12.8,7.6,36
1029,12:57:15,32,12.2,39.6,15.6,9,36
1030,12:57:16,32.3,12.7,42.5,17.8,10.4,36.1
1031,12:57:17,32,13.2,45.4,20.3,12.1,36.1
1032,12:57:18,31.6,12.8,47.7,21.8,13.8,36.1
1033,12:57:19,31.5,11.2,48.5,21.7,15.2,36.1
1034,12:57:20,31.9,8.5,47.8,19.7,16.4,36.1
1035,12:57:21,32.4,6.2,45.8,17,17.1,36.2
1036,12:57:22,32.8,4.9,44,14.8,17.4,36.2
1037,12:57:23,33.6,4.5,41.4,12.3,17.4,36.2
1038,12:57:24,34.3,3.3,39.5,10.1,17.1,36.2
1039,12:57:25,35.2,2.4,37,7.4,16.3,36.2
1040,12:57:26,36.2,2.5,34.5,5.1,15,36.5
1041,12:57:27,36.5,2.8,32.2,3.6,13.3,36.5
1042,12:57:28,36.6,3.2,30.1,3.2,11.5,36.5
1043,12:57:29,36.3,4,27.1,4.9,9.8,36.5
1044,12:57:30,35.4,5.7,25.8,7,8.5,36.5
1045,12:57:31,35.5,5.7,23.4,8.7,7.7,36.5
1046,12:57:32,33.8,7.2,20.9,11.6,7.4,36.5
1047,12:57:33,33.1,8.9,22.1,12,7.3,36.5
1048,12:57:34,33.3,9.1,25,10.3,7.4,36.5
1049,12:57:35,34.3,9.2,28.3,9.3,7.6,36.5
1050,12:57:36,34.3,9.1,31.6,9.2,8,36.6
1051,12:57:37,34.8,8.3,34.5,9.4,8.6,36.6
1052,12:57:38,34.9,6.6,36.6,9.3,9.2,36.6
1053,12:57:39,35.1,4.3,37.4,8.6,9.5,36.6
1054,12:57:40,35.8,2.3,37,7.3,9.6,36.6
1055,12:57:41,36.4,1.5,35.1,5.3,9.2,36.6
1056,12:57:42,36.7,1.6,32.6,3,8.4,36.6
1057,12:57:43,36.9,2.8,30.4,2.9,7.5,36.6
1058,12:57:44,36.8,4.4,30.1,4.4,6.9,36.6
1059,12:57:45,36,4.2,27.8,4.7,6.4,36.6
1060,12:57:46,35.4,4.5,24.9,6.8,6.2,36.6
1061,12:57:47,35.3,4.8,22.6,8.8,6.1,36.6
1062,12:57:48,34.3,5.1,19.8,11.4,6.3,36.6
1063,12:57:49,32.9,6.6,16.9,14.6,6.9,36.6
1064,12:57:50,32.3,8.2,14.4,17.6,8,36.6
1065,12:57:51,31.7,10.9,13.5,19.8,9.4,36.4
1066,12:57:52,31.5,13.5,12.8,21.8,11.3,36.4
1067,12:57:53,31.6,16.4,12.1,24.3,13.4,36.4
1068,12:57:54,31.2,18.9,13.3,25.2,15.5,36.4
1069,12:57:55,31.3,20.6,15.6,25.2,17.6,36.4
1070,12:57:56,31.7,22.9,17.8,25.9,19.5,36.4
1071,12:57:57,31.3,23.5,20.9,25.2,21.1,36.4
1072,12:57:58,31,23.8,24.3,24.5,22.4,36.4
1073,12:57:59,31,23.9,27.6,24,23.4,36.4
1074,12:58:00,31,24,31,24,24,36.4
1075,12:58:01,31.1,24.1,34.2,24.5,24.5,36.1
1076,12:58:02,31.2,23.9,37.1,24.9,24.8,36.1
1077,12:58:03,30.7,24.3,39.7,26.2,25,36.1
1078,12:58:04,30,25.5,42,28.2,25.3,36.1
1079,12:58:05,29.6,23.8,44.1,27.7,25.5,36.1
1080,12:58:06,30,21.3,45.7,26.5,25.6,35.9
1081,12:58:07,30.5,18.7,46.8,25.1,25.5,35.9
1082,12:58:08,30.9,16.4,48.1,24.5,25.5,35.9
1083,12:58:09,31.6,14.3,46.4,21.8,25.3,35.9
1084,12:58:10,33,12.9,44,19.1,24.8,35.9
1085,12:58:11,32.4,13.5,41.6,17.8,24.2,35.9
1086,12:58:12,32.2,14.4,39.1,17,23.4,35.9
1087,12:58:13,32.2,16.1,36.7,17.4,22.5,35.9
1088,12:58:14,31.7,18.2,34.7,18.8,21.6,35.9
1089,12:58:15,31.2,20.3,32.3,20.4,20.8,35.9
1090,12:58:16,30.9,22.6,30.9,22.7,20.4,35.8
1091,12:58:17,30.9,25.7,30.8,25.7,20.5,35.8
1092,12:58:18,31,28.9,30.8,28.9,20.9,35.8
1093,12:58:19,30.5,32.2,31.5,32.2,22,35.8
1094,12:58:20,30.3,34.8,32.4,34.8,23.6,36
1095,12:58:21,30,37.1,33.6,37.3,25.5,36
1096,12:58:22,30.2,39.4,35.8,39.8,27.8,36
1097,12:58:23,31.1,40.8,37.9,41.5,30.2,36
1098,12:58:24,31.4,43.4,39.5,44.4,32.8,36
1099,12:58:25,30.2,45.1,41.2,46.4,35.4,36
1100,12:58:26,29.8,46.2,43.6,48.2,37.9,35.7
1101,12:58:27,29.8,46,46.3,48.8,40.2,35.7
1102,12:58:28,30.3,43.8,48.5,47.6,42.1,35.7
1103,12:58:29,30.6,42.5,50.8,47.3,43.6,35.7
1104,12:58:30,30.7,41.1,53.5,47.3,44.9,35.7
1105,12:58:31,31.2,38.6,55.1,46,45.7,35.7
1106,12:58:32,31.4,35.9,56.1,44.4,46.2,35.7
1107,12:58:33,30.5,33.5,56.4,42.7,46.3,35.7
1108,12:58:34,29.6,30.5,55.8,39.9,45.9,35.7
1109,12:58:35,30,28,54.6,37.3,44.9,35.7
1110,12:58:36,30.2,26.2,53.2,34.9,43.6,35.9
1111,12:58:37,30,24.2,51.4,32.3,42,35.9
1112,12:58:38,30.2,23.1,48.8,29.8,40.2,35.9
1113,12:58:39,30.9,22.8,46.1,27.9,38.2,35.9
1114,12:58:40,31.1,23.5,43.7,27.2,36.2,35.9
1115,12:58:41,30.8,25.4,41.2,27.7,34.4,36.1
1116,12:58:42,31,26.4,38.7,27.8,32.7,36.1
1117,12:58:43,31.4,28.2,36.1,28.9,31.4,36.1
1118,12:58:44,31.3,30,34.2,30.3,30.4,36.1
1119,12:58:46,30.6,31.8,31.9,31.9,29.9,36.3
1120,12:58:47,30.3,34.4,30.8,34.4,29.8,36.3
1121,12:58:48,30,37.2,31,37.3,30.3,36.3
1122,12:58:49,30.1,38.9,33.1,39.1,31.2,36.3
1123,12:58:50,30,38.9,35.8,39.4,32.4,36.3
1124,12:58:51,30.2,39.1,38.4,39.9,33.7,36.3
1125,12:58:52,30.7,37.9,41.1,39.5,34.8,36.3
1126,12:58:53,31.2,36.9,43.7,39.4,36,36.3
1127,12:58:54,30.7,37.1,46.4,40.6,37.2,36.3
1128,12:58:55,29.8,36.7,48.9,41.2,38.3,36.3
1129,12:58:56,29.7,36.1,50.8,41.7,39.2,36.3
1130,12:58:57,30.1,37.4,53.1,43.9,40.2,36.1
1131,12:58:58,30.8,37.2,55.4,45.1,41,36.1
1132,12:58:59,31,37.5,57.7,46.6,41.7,36.1
1133,12:59:00,31,37.6,59.2,47.6,42.5,36.1
1134,12:59:01,30.9,36.8,59.4,47.1,43.3,36.1
1135,12:59:02,30.5,34.6,59.5,45.5,43.9,36.1
1136,12:59:03,29.9,32.3,59.3,43.6,44.3,36.1
1137,12:59:04,29.6,30,59.8,42.3,44.4,36.1
1138,12:59:05,29.6,29.1,58.1,40.5,44.4,36.1
1139,12:59:06,29.8,29.1,55.6,38.7,44.1,36.1
1140,12:59:07,30.4,29.5,53,37.4,43.4,36.2
1141,12:59:08,30.6,29.2,50.2,35.5,42.5,36.2
1142,12:59:09,30.3,30.6,47.6,35.3,41.3,36.2
1143,12:59:10,30.2,32.9,45.9,36.6,40.2,36.2
1144,12:59:11,30.7,35.9,45,38.9,39.4,36.2
1145,12:59:12,30.6,38.7,45.1,41.5,39,36.2
1146,12:59:13,30.1,41,46.3,44.1,39.1,36.2
1147,12:59:14,29.9,43.7,47.4,47,39.6,36.2
1148,12:59:15,29.9,45.8,48.9,49.6,40.5,36.2
1149,12:59:16,29.6,47.5,50.5,51.8,41.8,36.2
1150,12:59:17,29.7,47.7,52.6,52.8,43.3,36.1
1151,12:59:18,29.8,47.5,53.8,53.2,45.1,36.1
1152,12:59:19,29.8,47.4,54.2,53.3,46.9,36.1
1153,12:59:20,29.8,47.3,54.4,53.3,48.5,36.1
1154,12:59:21,29.9,47.2,54.6,53.3,50,36.1
1155,12:59:22,30,46.5,55.1,52.8,51.1,35.8
1156,12:59:23,30.1,45.7,55.4,52.3,51.9,35.8
1157,12:59:24,30.2,43.9,56,51,52.3,35.8
1158,12:59:25,30.7,41.7,57.2,49.7,52.3,35.8
1159,12:59:26,30.9,38.7,57.5,47.5,51.9,35.8
1160,12:59:27,31.1,36,57,45,51.1,35.5
1161,12:59:28,30.4,34.4,55.2,42.6,50.1,35.5
1162,12:59:29,30,33.5,53,40.6,48.8,35.5
1163,12:59:30,30,32.8,50.2,38.6,47.3,35.5
1164,12:59:31,30.1,33.4,48,37.9,45.8,35.4
1165,12:59:32,30.7,35.1,45.8,38.5,44.4,35.4
1166,12:59:33,31.3,37.2,43.3,39.5,43.1,35.4
1167,12:59:34,30.6,39.3,41.7,41,42.1,35.4
1168,12:59:35,30.2,42.2,41.7,43.8,41.5,35.4
1169,12:59:36,29.9,44.6,42,46.2,41.4,35.5
1170,12:59:37,29.9,47.1,42.7,48.8,41.8,35.5
1171,12:59:38,29.8,49,43.9,51,42.6,35.5
1172,12:59:39,29.4,50.3,45.4,52.6,43.8,35.5
1173,12:59:40,29.5,50,47.8,53.1,45.2,35.5
1174,12:59:41,29.3,50.5,50.1,54.4,46.9,35.5
1175,12:59:42,29.5,49.5,51.7,54,48.4,35.5
1176,12:59:43,30,47.3,52.2,52.3,49.7,35.5
1177,12:59:44,30.6,44.7,52.6,50.1,50.6,35.5
1178,12:59:45,30.6,42,52.9,47.8,51,35.5
1179,12:59:46,30.2,39.3,52.3,45.2,50.9,35.5
1180,12:59:47,29.7,37.1,50.6,42.5,50.3,35.5
1181,12:59:48,30,35.5,48.9,40.2,49.2,35.5
1182,12:59:49,30.6,36.2,46.7,39.9,47.9,35.5
1183,12:59:50,31.2,37.9,44.8,40.7,46.7,35.5
1184,12:59:51,30.6,40.2,42.9,42.2,45.5,35.5
1185,12:59:52,30.6,41.9,40.8,43.2,44.4,35.5
1186,12:59:53,30.9,43.9,39.3,44.9,43.7,35.5
1187,12:59:54,30.6,46.2,37.7,46.8,43.3,35.5
1188,12:59:55,29.8,48.6,36.9,49.1,43.5,35.5
1189,12:59:56,29.7,50.6,35.2,50.9,44,35.6
1190,12:59:57,29.9,52.3,34.5,52.5,45,35.6
1191,12:59:58,29.9,54.6,33.8,54.7,46.5,35.6
1192,12:59:59,29.7,56.3,32.6,56.3,48.1,35.6
1193,13:00:00,29.6,58.4,31.6,58.4,49.9,35.6
1194,13:00:01,29.5,59.1,31.9,59.1,51.6,35.9
1195,13:00:02,29.5,58.8,34.3,58.9,53.2,35.9
1196,13:00:03,29.5,58.4,36.5,58.8,54.6,35.9
1197,13:00:04,29.4,57.7,38.9,58.4,55.7,35.9
1198,13:00:05,29.4,57.2,41,58.2,56.6,35.9
1199,13:00:06,29.4,57.2,41.6,58.3,57.4,35.9
1200,13:00:07,29.5,56.9,41.9,58.2,57.9,36.2
1201,13:00:08,29.6,55.7,43.8,57.4,58.2,36.2
1202,13:00:09,29.6,55.1,45.6,57.3,58.3,36.2
1203,13:00:10,29.6,54.8,46.7,57.3,58.2,36.2
1204,13:00:11,29.6,54.2,47.7,57,58,36.2
1205,13:00:12,29.7,53.4,48.3,56.5,57.7,36.3
1206,13:00:13,29.7,52.2,49.6,55.7,57.4,36.3
1207,13:00:14,29.7,50,51.3,54.4,57,36.3
1208,13:00:15,29.5,47.5,52.4,52.6,56.5,36.3
1209,13:00:16,29.3,44.8,52.5,50.2,55.7,36.3
1210,13:00:17,29.5,42.1,53.1,48,54.6,36.2
1211,13:00:18,30.1,39.6,53.1,45.8,53.5,36.2
1212,13:00:19,30.5,36.9,52.9,43.4,52.1,36.2
1213,13:00:20,30.3,34.2,52.9,41.1,50.5,36.2
1214,13:00:21,30.2,31.5,53.2,39.1,48.7,36.1
1215,13:00:22,30.2,28.4,53.4,36.8,46.7,36.1
1216,13:00:23,30.5,26.2,52.4,34.5,44.6,36.1
1217,13:00:24,31,24.3,50.3,31.7,42.3,36.1
1218,13:00:25,30.6,23.7,47.9,29.7,40,36.1
1219,13:00:26,30.1,24,45.6,28.6,37.9,36
1220,13:00:27,30.1,24.9,43.2,28.2,35.9,36
1221,13:00:28,30.5,25.7,40.8,27.9,34.1,36
1222,13:00:29,30.7,26.6,38.4,27.9,32.5,36
1223,13:00:30,30.8,28.1,35.8,28.7,31.3,36
1224,13:00:31,30.8,29.9,33.8,30.1,30.4,36
1225,13:00:32,30.8,31.2,32.7,31.4,29.9,36
1226,13:00:33,30.8,31.2,32.8,31.4,29.5,36
1227,13:00:34,30.5,32.3,31.7,32.3,29.6,36
1228,13:00:35,30.5,33.1,31.3,33.1,29.9,36
1229,13:00:36,30.3,32.8,30.6,32.8,30.4,35.9
1230,13:00:37,30.3,33.7,30.1,33.7,30.9,35.9
1231,13:00:38,30.3,36,30.6,36,31.7,35.9
1232,13:00:39,30.2,38.7,30.7,38.7,32.8,35.9
1233,13:00:40,30.2,40.8,31,40.8,34,35.9
1234,13:00:41,30.1,42.7,32,42.7,35.3,35.9
1235,13:00:42,30.2,44.7,32.4,44.8,36.6,35.9
1236,13:00:43,30.2,46.4,32.3,46.5,38.1,35.9
1237,13:00:44,30.3,47.9,34.3,48.1,39.7,35.9
1238,13:00:45,30.4,49.6,36.3,50,41.4,35.9
1239,13:00:46,30.2,50.8,38.6,51.5,43.3,35.6
1240,13:00:47,30.2,51.6,40.9,52.8,45.2,35.6
1241,13:00:48,30,51.7,43,53.3,46.9,35.6
1242,13:00:49,30,52.3,44.3,54.2,48.5,35.6
1243,13:00:50,30,53.3,43.4,55,49.9,35.6
1244,13:00:51,29.8,54.8,41.3,55.9,51.2,35.8
1245,13:00:52,29.8,56.5,39.4,57.3,52.5,35.8
1246,13:00:53,29.7,58,37.6,58.5,53.7,35.8
1247,13:00:54,29.8,58.6,36.1,59,54.7,35.8
1248,13:00:55,29.7,58.9,34.3,59,55.7,35.8
1249,13:00:56,29.7,59.2,31.8,59.2,56.4,35.8
1250,13:00:57,29.6,58.9,30.2,58.9,57,35.9
1251,13:00:58,29.6,59.3,29.4,59.3,57.6,35.9
1252,13:00:59,29.7,58.8,28.3,58.8,58.1,35.9
1253,13:01:00,30.3,58.9,25.8,59,58.5,35.9
1254,13:01:01,30.8,58.6,23.6,59,58.8,36
1255,13:01:02,30.8,57.6,21.3,58.3,58.9,36
1256,13:01:03,30.8,57.6,20,58.5,58.9,36
1257,13:01:04,30.8,58.1,20.2,58.9,58.9,36
1258,13:01:05,30.8,58.2,20.8,58.9,58.9,36
1259,13:01:06,30.9,58.2,22.6,58.7,58.8,36.1
1260,13:01:07,30.8,57.6,25.1,57.8,58.7,36.1
1261,13:01:08,30.1,56.4,27.8,56.4,58.4,36.1
1262,13:01:09,29.9,55,30.1,55,58,36.1
1263,13:01:10,30.1,53.2,31.8,53.2,57.5,36.1
1264,13:01:11,30.1,51.3,33.4,51.4,56.7,35.9
1265,13:01:12,30.1,49.1,34.9,49.4,55.8,35.9
1266,13:01:13,30.2,46.5,35.4,46.8,54.7,35.9
1267,13:01:14,30.4,44.3,35.7,44.6,53.2,35.9
1268,13:01:15,30.3,41.4,35.9,41.9,51.5,35.9
1269,13:01:16,30.2,38.9,35.8,39.4,49.6,35.8
1270,13:01:17,30.2,36.6,34.8,36.9,47.5,35.8
1271,13:01:18,30.3,35.2,32.7,35.3,45.4,35.8
1272,13:01:19,30.5,33.3,30.7,33.3,43.2,35.8
1273,13:01:20,30.5,32.3,28.8,32.3,41.1,35.8
1274,13:01:21,30.7,31,26.6,31.2,39.1,35.8
1275,13:01:22,30.5,30.1,24.3,30.7,37.2,35.9
1276,13:01:23,30.4,30.2,21.6,31.4,35.7,35.9
1277,13:01:24,30.1,29.5,19.1,31.5,34.4,35.9
1278,13:01:25,30.1,28.4,16.6,31.4,33.3,35.9
1279,13:01:26,30.4,26.7,15.2,30.5,32.4,35.8
1280,13:01:27,30.6,24.3,14.3,29,31.6,35.8
1281,13:01:28,30.9,22.4,13,28.1,30.9,35.8
1282,13:01:29,31,20.8,11.5,27.9,30.4,35.8
1283,13:01:30,31,20.5,9.5,29,30.1,35.8
1284,13:01:31,30.9,20.2,7.9,29.9,29.9,35.6
1285,13:01:32,30.8,21.4,6.1,32.1,30.1,35.6
1286,13:01:33,30.7,22.1,4.1,34,30.3,35.6
1287,13:01:34,30.7,23.1,2.7,35.7,30.8,35.6
1288,13:01:35,30.7,23,2.2,36.1,31.2,35.6
1289,13:01:36,30.7,23.7,2,36.7,31.8,35.7
1290,13:01:37,30.7,25.7,2.1,37.9,32.7,35.7
1291,13:01:38,30.7,26.6,3.4,37.6,33.7,35.7
1292,13:01:39,30.7,27.4,5.7,36.6,34.6,35.7
1293,13:01:40,30.8,27.8,8,35.5,35.2,35.7
1294,13:01:41,30.7,27.8,10.5,34,35.6,35.5
1295,13:01:42,30.7,27.7,13,32.5,35.7,35.5
1296,13:01:43,30.6,27.3,15.7,30.8,35.4,35.5
1297,13:01:44,30.6,26.5,18,29.1,34.7,35.5
1298,13:01:45,30.7,24.9,19.9,26.9,33.8,35.5
1299,13:01:46,30.8,24,22.2,25.2,32.6,35.5
1300,13:01:47,30.9,23.4,24.5,24.1,31.2,35.5
1301,13:01:48,31.2,21.3,25.8,21.7,29.6,35.5
1302,13:01:49,31.9,19.1,25.7,19.6,27.9,35.5
1303,13:01:50,32.7,17.1,26.3,17.5,26.1,35.5
1304,13:01:51,33.2,15.5,26.7,15.9,24.3,35.5
1305,13:01:52,33.7,13.4,26.9,13.7,22.4,35.5
1306,13:01:53,34.1,11.3,27.5,11.6,20.5,35.5
1307,13:01:54,34.6,9.7,28.3,9.9,18.6,35.5
1308,13:01:55,34.6,8.6,27.4,9,16.8,35.5
1309,13:01:56,34.4,7.9,25.8,8.9,15.2,35.6
1310,13:01:57,34.4,7.2,24.4,9.2,13.7,35.6
1311,13:01:58,34.1,6.8,22.7,10,12.5,35.6
1312,13:01:59,33.5,7.4,20.4,12.1,11.8,35.6
1313,13:02:00,32.7,8.4,18.5,14.2,11.4,35.6
1314,13:02:01,32.4,9.8,17.3,16,11.5,35.6
1315,13:02:02,32.3,9.4,15.8,17.1,11.8,35.6
1316,13:02:03,31.6,9.6,13.2,19.3,12.6,35.6
1317,13:02:04,31,10.2,11.2,21.3,13.7,35.6
1318,13:02:05,31.2,8.6,11.2,20.6,14.9,35.6
1319,13:02:06,32,6.7,12.6,18.6,15.9,35.6
1320,13:02:07,32.4,5.7,14.9,16.1,16.5,35.6
1321,13:02:08,32.9,4.2,16.4,14.2,17,35.6
1322,13:02:09,33.8,3.4,18.7,11.8,16.9,35.6
1323,13:02:10,34.2,2.6,20.6,9.8,16.5,35.6
1324,13:02:11,34.3,1.8,22.3,7.9,15.7,35.5
1325,13:02:12,34.6,1.2,24,6.2,14.6,35.5
1326,13:02:13,34.7,1,25.3,4.8,13.1,35.5
1327,13:02:14,35.1,0.8,26.9,3.2,11.3,35.5
1328,13:02:15,35.4,0.8,28.8,1.4,9.4,35.5
1329,13:02:16,35.8,0.6,30.7,0.9,7.6,35.6
1330,13:02:17,35.8,1,31.7,2,6.2,35.6
1331,13:02:18,35.6,0.9,33.3,3.4,5.1,35.6
1332,13:02:19,35.4,1,34.8,4.9,4.5,35.6
1333,13:02:20,34.9,1.4,36.3,6.4,4.1,35.6
1334,13:02:21,35,1.8,36.7,6.9,4,35.8
1335,13:02:22,34.5,2.5,37.8,8.2,4.2,35.8
1336,13:02:23,34.4,2.5,38.1,8.5,4.6,35.8
1337,13:02:24,34.4,2.5,38,8.4,5.1,35.8
1338,13:02:25,34.4,2.6,38.1,8.5,5.8,35.8
