Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
455,12:47:02,31.5,3.4,18.8,11.7,11.7,35.4
456,12:47:03,31.5,3.4,18.8,11.7,11.7,35.4
457,12:47:04,31.5,3.5,18.8,11.7,11.7,35.4
458,12:47:05,31.5,3.4,18.8,11.7,11.7,35.4
459,12:47:05,31.5,3.4,18.8,11.7,11.7,35.4
460,12:47:06,31.5,3.4,18.8,11.7,11.7,35.4
461,12:47:07,31.5,3.4,18.8,11.7,11.7,35.4
462,12:47:08,31.4,3.4,18.9,11.6,11.7,35.2
463,12:47:09,31.3,3.4,18.8,11.7,11.7,35.2
464,12:47:10,31.3,3.4,18.8,11.7,11.7,35.2
465,12:47:11,31.3,3.4,18.8,11.7,11.7,35.2
466,12:47:12,31.3,3.4,18.8,11.7,11.7,35.2
467,12:47:13,31.4,3.4,18.8,11.7,11.7,35.3
468,12:47:14,31.4,3.4,18.8,11.7,11.7,35.3
469,12:47:15,31.4,3.4,18.8,11.7,11.7,35.3
470,12:47:16,31.4,3.4,18.8,11.7,11.7,35.3
471,12:47:17,31.4,3.4,18.8,11.7,11.7,35.3
472,12:47:18,31.5,3.4,18.8,11.7,11.7,35.4
473,12:47:19,31.5,3.4,18.8,11.7,11.7,35.4
474,12:47:20,31.5,3.4,18.8,11.7,11.7,35.4
475,12:47:21,31.5,3.4,18.8,11.7,11.7,35.4
476,12:47:22,31.5,3.4,18.8,11.7,11.7,35.4
477,12:47:23,31.6,3.4,18.8,11.7,11.7,35.3
478,12:47:24,31.6,3.4,18.8,11.7,11.7,35.3
479,12:47:25,31.6,3.4,18.8,11.7,11.7,35.3
480,12:47:26,31.6,3.4,18.8,11.7,11.7,35.3
481,12:47:27,31.6,3.4,18.8,11.7,11.7,35.3
482,12:47:28,31.7,3.4,18.8,11.7,11.7,35.3
483,12:47:29,31.7,3.4,18.8,11.7,11.7,35.3
484,12:47:30,31.7,3.4,18.8,11.7,11.7,35.3
485,12:47:31,31.7,3.4,18.8,11.7,11.7,35.3
486,12:47:32,31.7,3.4,18.8,11.7,11.7,35.3
487,12:47:33,31.7,3.4,18.8,11.7,11.7,35.3
488,12:47:34,31.7,3.4,18.8,11.7,11.7,35.3
489,12:47:35,31.7,3.4,18.8,11.7,11.7,35.3
490,12:47:36,31.7,3.4,18.8,11.7,11.7,35.3
491,12:47:37,31.7,3.4,18.8,11.7,11.7,35.3
492,12:47:38,31.8,3.4,18.8,11.7,11.7,35.2
493,12:47:39,31.8,3.4,18.8,11.7,11.7,35.2
494,12:47:40,31.8,3.4,18.8,11.7,11.7,35.2
495,12:47:41,31.8,3.4,18.8,11.7,11.7,35.2
496,12:47:42,31.8,3.4,18.8,11.7,11.7,35.2
497,12:47:43,31.8,3.4,18.8,11.7,11.7,35.2
498,12:47:44,31.8,3.4,18.8,11.7,11.7,35.2
499,12:47:45,31.8,3.4,18.8,11.7,11.7,35.2
500,12:47:46,31.8,3.4,18.8,11.7,11.7,35.2
501,12:47:47,31.8,3.4,18.8,11.7,11.7,35.2
502,12:47:48,31.9,3.4,18.8,11.7,11.7,35.1
503,12:47:49,31.9,3.4,18.8,11.7,11.7,35.1
504,12:47:50,31.9,3.4,18.8,11.7,11.7,35.1
505,12:47:51,31.9,3.4,18.8,11.7,11.7,35.1
506,12:47:52,32,3.4,18.9,11.6,11.7,35.1
507,12:47:53,31.9,3.4,18.8,11.7,11.7,35.1
508,12:47:54,31.9,3.4,18.8,11.7,11.7,35.1
509,12:47:55,31.9,3.4,18.8,11.7,11.7,35.1
510,12:47:56,31.9,3.4,18.8,11.7,11.7,35.1
511,12:47:57,31.9,3.4,18.8,11.7,11.7,35.1
512,12:47:58,31.9,3.4,18.8,11.7,11.7,35.1
513,12:47:59,31.8,3.4,18.8,11.7,11.7,35
514,12:48:00,31.8,3.4,18.8,11.7,11.7,35
515,12:48:01,31.8,3.4,18.8,11.7,11.7,35
516,12:48:02,31.8,3.4,18.8,11.7,11.7,35
517,12:48:03,31.8,3.4,18.8,11.7,11.7,34.8
518,12:48:04,31.8,3.4,18.8,11.7,11.7,34.8
519,12:48:05,31.8,3.4,18.8,11.7,11.7,34.8
520,12:48:06,31.8,3.4,18.9,11.6,11.7,34.8
521,12:48:07,31.8,3.4,18.8,11.7,11.7,34.8
522,12:48:08,31.7,3.4,18.8,11.7,11.7,34.8
523,12:48:09,31.7,3.4,18.9,11.6,11.7,34.8
524,12:48:10,31.7,3.4,18.8,11.7,11.7,34.8
525,12:48:11,31.7,3.4,18.8,11.7,11.7,34.8
526,12:48:12,31.7,3.4,18.8,11.7,11.7,34.8
527,12:48:13,31.6,3.4,18.8,11.7,11.7,34.7
528,12:48:14,31.6,3.4,18.8,11.7,11.7,34.7
529,12:48:15,31.6,3.4,18.8,11.7,11.7,34.7
530,12:48:16,31.6,3.4,18.8,11.7,11.7,34.7
531,12:48:17,31.6,3.4,18.9,11.6,11.7,34.7
532,12:48:18,31.6,3.4,18.8,11.7,11.7,34.7
533,12:48:19,31.5,3.4,18.8,11.7,11.7,34.9
534,12:48:20,31.6,3.4,18.9,11.6,11.7,34.9
535,12:48:21,31.5,3.4,18.8,11.7,11.7,34.9
536,12:48:22,31.5,3.4,18.8,11.7,11.7,34.9
537,12:48:23,31.5,3.4,18.8,11.7,11.7,34.9
538,12:48:24,31.5,3.4,18.8,11.7,11.7,34.8
539,12:48:25,31.5,3.4,18.8,11.7,11.7,34.8
540,12:48:26,31.5,3.4,18.9,11.6,11.7,34.8
541,12:48:27,31.5,3.4,18.8,11.7,11.7,34.8
542,12:48:28,31.5,3.4,18.8,11.7,11.7,34.8
543,12:48:29,31.7,3.4,18.9,11.6,11.7,35
544,12:48:30,31.7,3.4,18.8,11.7,11.7,35
545,12:48:31,31.7,3.4,18.8,11.7,11.7,35
546,12:48:32,31.7,3.4,18.8,11.7,11.7,35
547,12:48:33,31.3,3.4,18.8,11.7,11.7,35
548,12:48:34,31.3,3.4,18.8,11.7,11.7,35
549,12:48:35,31.3,3.4,18.8,11.7,11.7,35
550,12:48:36,31.3,3.4,18.8,11.7,11.7,35
551,12:48:37,31.4,3.4,18.9,11.6,11.7,35
552,12:48:38,31.3,3.4,18.8,11.7,11.7,35
553,12:48:39,31.3,3.4,18.8,11.7,11.7,35.1
554,12:48:40,31.4,3.4,18.9,11.6,11.7,35.1
555,12:48:41,31.3,3.4,18.8,11.7,11.7,35.1
556,12:48:42,31.3,3.4,18.8,11.7,11.7,35.1
557,12:48:43,31.3,3.4,18.8,11.7,11.7,35.1
558,12:48:44,31.4,3.4,18.9,11.6,11.7,35.1
559,12:48:45,31.4,3.4,18.9,11.6,11.7,35.1
560,12:48:46,31.4,3.4,18.8,11.7,11.7,35.1
561,12:48:47,31.4,3.4,18.8,11.7,11.7,35.1
562,12:48:48,31.5,3.4,18.9,11.6,11.7,35
563,12:48:49,31.5,3.4,18.8,11.7,11.7,35
564,12:48:50,31.5,3.4,18.8,11.7,11.7,35
565,12:48:51,31.5,3.4,18.9,11.6,11.7,35
566,12:48:52,31.5,3.4,18.8,11.7,11.7,35
567,12:48:53,31.4,3.4,18.8,11.7,11.7,35.2
568,12:48:54,31.4,3.4,18.9,11.6,11.7,35.2
569,12:48:55,31.4,3.4,18.8,11.7,11.7,35.2
570,12:48:56,31.4,3.4,18.8,11.7,11.7,35.2
571,12:48:57,31.4,3.4,18.8,11.7,11.7,35.2
572,12:48:58,31.4,3.4,18.8,11.7,11.7,35.3
573,12:48:59,31.4,3.4,18.8,11.7,11.7,35.3
574,12:49:00,31.4,3.4,18.8,11.7,11.7,35.3
575,12:49:01,31.4,3.4,18.8,11.7,11.7,35.3
576,12:49:02,31.4,3.4,18.9,11.6,11.7,35.3
577,12:49:03,31.4,3.4,18.9,11.6,11.7,35.3
578,12:49:04,31.3,3.4,18.8,11.7,11.7,35.3
579,12:49:05,31.3,3.4,18.8,11.7,11.7,35.3
580,12:49:06,31.3,3.4,18.8,11.7,11.7,35.3
581,12:49:07,31.3,3.4,18.8,11.7,11.7,35.3
582,12:49:08,31.4,3.4,18.9,11.6,11.7,35.3
583,12:49:09,31.4,3.4,18.8,11.7,11.7,35.4
584,12:49:10,31.4,3.4,18.8,11.7,11.7,35.4
585,12:49:11,31.5,3.4,18.9,11.6,11.7,35.4
586,12:49:12,31.4,3.4,18.8,11.7,11.7,35.4
587,12:49:13,31.4,3.4,18.8,11.7,11.7,35.4
588,12:49:14,31.7,3.4,18.8,11.7,11.7,35.7
589,12:49:15,31.7,3.4,18.8,11.7,11.7,35.7
590,12:49:16,31.7,3.4,18.9,11.6,11.7,35.7
591,12:49:17,31.7,3.4,18.9,11.6,11.7,35.7
592,12:49:18,31.7,3.4,18.8,11.7,11.7,35.7
593,12:49:19,31.7,3.4,18.8,11.7,11.7,35.7
594,12:49:20,31.7,3.4,18.8,11.7,11.7,35.7
595,12:49:21,31.7,3.4,18.8,11.7,11.7,35.7
596,12:49:22,31.7,3.4,18.9,11.6,11.7,35.7
597,12:49:23,31.7,3.4,18.8,11.7,11.7,35.7
598,12:49:24,31.6,3.4,18.8,11.7,11.7,35.8
599,12:49:25,31.6,3.4,18.8,11.7,11.7,35.8
600,12:49:26,31.6,3.4,18.8,11.7,11.7,35.8
601,12:49:27,31.6,3.4,18.8,11.7,11.7,35.8
602,12:49:28,31.6,3.4,18.8,11.7,11.7,35.8
603,12:49:29,32,3.4,18.8,11.7,11.7,35.7
604,12:49:30,32,3.4,18.8,11.7,11.7,35.7
605,12:49:31,32,3.4,18.8,11.7,11.7,35.7
606,12:49:32,32,3.4,18.9,11.6,11.7,35.7
607,12:49:33,32,3.4,18.8,11.7,11.7,35.7
608,12:49:34,31.9,3.4,18.9,11.6,11.7,35.7
609,12:49:35,31.9,3.4,18.9,11.6,11.7,35.7
610,12:49:36,31.9,3.4,18.8,11.7,11.7,35.7
611,12:49:37,31.9,3.4,18.8,11.7,11.7,35.7
612,12:49:38,31.9,3.4,18.8,11.7,11.7,35.7
613,12:49:39,32,3.4,18.8,11.7,11.7,35.7
614,12:49:40,32,3.4,18.8,11.7,11.7,35.7
615,12:49:41,32,3.4,18.8,11.7,11.7,35.7
616,12:49:42,32,3.4,18.8,11.7,11.7,35.7
617,12:49:43,32,3.4,18.9,11.6,11.7,35.7
618,12:49:44,32,3.4,18.9,11.6,11.7,35.6
619,12:49:45,31.9,3.4,18.8,11.7,11.7,35.6
620,12:49:46,31.9,3.4,18.8,11.7,11.7,35.6
621,12:49:47,31.9,3.4,18.8,11.7,11.7,35.6
622,12:49:48,31.9,3.4,18.8,11.7,11.7,35.6
623,12:49:49,32.2,3.4,18.9,11.6,11.7,35.9
624,12:49:50,32.1,3.4,18.8,11.7,11.7,35.9
625,12:49:51,32.1,3.4,18.8,11.7,11.7,35.9
626,12:49:52,32.1,3.4,18.8,11.7,11.7,35.9
627,12:49:53,32.1,3.4,18.8,11.7,11.7,35.9
628,12:49:54,32,3.4,18.8,11.7,11.7,35.8
629,12:49:55,32,3.4,18.9,11.6,11.7,35.8
630,12:49:56,32,3.4,18.8,11.7,11.7,35.8
631,12:49:57,32,3.4,18.9,11.6,11.7,35.8
632,12:49:58,32,3.4,18.9,11.6,11.7,35.8
633,12:49:59,31.9,3.4,18.8,11.7,11.7,35.7
634,12:50:00,31.9,3.4,18.8,11.7,11.7,35.7
635,12:50:01,31.9,3.4,18.8,11.7,11.7,35.7
636,12:50:02,31.9,3.4,18.8,11.7,11.7,35.7
637,12:50:03,31.9,3.4,18.8,11.7,11.7,35.7
638,12:50:04,31.8,3.4,18.8,11.7,11.7,35.8
639,12:50:05,31.8,3.4,18.8,11.7,11.7,35.8
640,12:50:06,31.8,3.4,18.8,11.7,11.7,35.8
641,12:50:07,31.8,3.4,18.8,11.7,11.7,35.8
642,12:50:08,31.8,3.4,18.8,11.7,11.7,35.8
643,12:50:09,31.6,3.4,18.8,11.7,11.7,35.8
644,12:50:10,31.6,3.2,18.9,11.5,11.7,35.8
645,12:50:11,31.6,3.3,18.6,11.9,11.7,35.8
646,12:50:12,31.6,3.3,18.5,12,11.7,35.8
647,12:50:13,31.7,2.9,19.1,11.3,11.7,35.8
648,12:50:14,31.8,3.1,20.1,10.4,11.6,35.9
649,12:50:15,32,2.9,21.5,9,11.3,35.9
650,12:50:16,34.8,2.4,23,7.4,10.8,35.9
651,12:50:17,35,2.5,24.7,5.8,10.3,35.9
652,12:50:18,35.4,2.5,26.2,4.5,9.5,35.9
653,12:50:19,35.5,2.9,26.8,4.3,8.8,35.8
654,12:50:20,35.8,3.2,27.9,3.8,8,35.8
655,12:50:21,36,3.4,29.3,3.5,7.2,35.8
656,12:50:22,36.1,3.2,30.3,3.2,6.3,35.8
657,12:50:23,36.1,3.3,31.6,3.7,5.6,35.8
658,12:50:24,35.7,3.7,33.2,4.9,5,35.6
659,12:50:25,35.2,4.1,34.1,5.8,4.7,35.6
660,12:50:26,35.1,3.2,35.4,6.3,4.6,35.6
661,12:50:27,34.5,2.5,37,7.4,4.7,35.6
662,12:50:28,34.3,2,37.5,7.8,5.1,35.6
663,12:50:29,34,2.7,38.2,8.7,5.5,35.5
664,12:50:30,34,3.3,38,8.7,6,35.5
665,12:50:31,34.5,3.2,36.8,7.5,6.4,35.5
666,12:50:32,35.2,3.4,34.9,5.9,6.7,35.5
667,12:50:33,35.7,3.4,32.6,4.3,6.7,35.5
668,12:50:34,35.8,3.3,30.3,3.3,6.6,35.5
669,12:50:35,35.5,2.9,28.1,3.5,6.3,35.5
670,12:50:36,35.2,2.8,26.8,4.3,6.1,35.5
671,12:50:37,35.2,2.8,26.9,4.2,5.8,35.5
672,12:50:38,35.2,2.8,26.9,4.2,5.4,35.5
673,12:50:39,35.3,2.8,26.9,4.2,5,35.6
674,12:50:40,35.3,2.8,26.8,4.3,4.6,35.6
675,12:50:41,35.2,2.7,26.5,4.4,4.3,35.6
676,12:50:42,35.2,2.7,26.5,4.4,4.1,35.6
677,12:50:43,35.2,2.7,26.5,4.4,4.1,35.6
678,12:50:44,35.1,2.7,26.5,4.4,4.2,35.5
679,12:50:45,35.1,2.7,26.5,4.4,4.3,35.5
680,12:50:46,35.1,2.7,26.5,4.4,4.3,35.5
681,12:50:47,35.1,2.7,26.5,4.4,4.4,35.5
682,12:50:48,35.1,2.7,26.5,4.4,4.4,35.5
683,12:50:49,35.2,2.7,26.5,4.4,4.4,35.6
684,12:50:50,35.2,2.7,26.5,4.4,4.4,35.6
685,12:50:51,35.2,2.7,26.5,4.4,4.4,35.6
686,12:50:52,35.2,2.7,26.5,4.4,4.4,35.6
687,12:50:53,35.2,2.7,26.5,4.4,4.4,35.6
688,12:50:53,35.1,2.7,26.5,4.4,4.4,35.5
689,12:50:54,35.1,2.7,26.5,4.4,4.4,35.5
690,12:50:55,35.1,2.7,26.5,4.4,4.4,35.5
691,12:50:56,35.1,2.7,26.5,4.4,4.4,35.5
692,12:50:57,35.1,2.7,26.5,4.4,4.4,35.5
693,12:50:58,35,2.7,26.5,4.4,4.4,35.4
694,12:50:59,35,2.7,26.5,4.4,4.4,35.4
695,12:51:00,35,2.7,26.5,4.4,4.4,35.4
696,12:51:01,35,2.7,26.5,4.4,4.4,35.4
697,12:51:02,35,2.7,26.5,4.4,4.4,35.4
698,12:51:03,35,2.7,26.5,4.4,4.4,35.4
699,12:51:04,35,2.7,26.5,4.4,4.4,35.4
700,12:51:05,35,2.7,26.5,4.4,4.4,35.4
701,12:51:06,35,2.7,26.5,4.4,4.4,35.4
702,12:51:07,35,2.7,26.5,4.4,4.4,35.4
703,12:51:08,35.1,2.7,26.5,4.4,4.4,35.4
704,12:51:09,35.1,2.7,26.5,4.4,4.4,35.4
705,12:51:10,35.1,2.7,26.5,4.4,4.4,35.4
706,12:51:11,35.1,2.7,26.5,4.4,4.4,35.4
707,12:51:12,35.1,2.7,26.5,4.4,4.4,35.4
708,12:51:13,35.1,2.7,26.5,4.4,4.4,35.4
709,12:51:14,35.1,2.7,26.5,4.4,4.4,35.4
710,12:51:15,35.1,2.7,26.5,4.4,4.4,35.4
711,12:51:16,35.1,2.7,26.5,4.4,4.4,35.4
712,12:51:17,35.1,2.7,26.5,4.4,4.4,35.4
713,12:51:18,35.1,2.7,26.5,4.4,4.4,35.4
714,12:51:19,35.1,2.7,26.5,4.4,4.4,35.4
715,12:51:20,35.1,2.7,26.5,4.4,4.4,35.4
716,12:51:21,35.1,2.7,26.5,4.4,4.4,35.4
717,12:51:22,35.1,2.7,26.5,4.4,4.4,35.4
718,12:51:23,35.2,2.7,26.5,4.4,4.4,35.5
719,12:51:24,35.2,2.7,26.5,4.4,4.4,35.5
720,12:51:25,35.2,2.7,26.5,4.4,4.4,35.5
721,12:51:26,35.2,2.7,26.5,4.4,4.4,35.5
722,12:51:27,35.2,2.7,26.5,4.4,4.4,35.5
723,12:51:28,35.3,2.7,26.5,4.4,4.4,35.6
724,12:51:29,35.3,2.7,26.5,4.4,4.4,35.6
725,12:51:30,35.3,2.7,26.5,4.4,4.4,35.6
726,12:51:31,35.3,2.7,26.5,4.4,4.4,35.6
727,12:51:32,35.3,2.7,26.5,4.4,4.4,35.6
728,12:51:33,35.3,2.7,26.5,4.4,4.4,35.6
729,12:51:34,35.3,2.7,26.5,4.4,4.4,35.6
730,12:51:35,35.3,2.7,26.5,4.4,4.4,35.6
731,12:51:36,35.3,2.7,26.5,4.4,4.4,35.6
732,12:51:37,35.3,2.7,26.5,4.4,4.4,35.6
733,12:51:38,35.5,2.7,26.5,4.4,4.4,35.7
734,12:51:39,35.5,2.7,26.5,4.4,4.4,35.7
735,12:51:40,35.5,2.7,26.5,4.4,4.4,35.7
736,12:51:41,35.5,2.7,26.5,4.4,4.4,35.7
737,12:51:42,35.5,2.7,26.5,4.4,4.4,35.7
738,12:51:43,35.5,2.7,26.5,4.4,4.4,35.8
739,12:51:44,35.5,2.7,26.5,4.4,4.4,35.8
740,12:51:45,35.5,2.7,26.5,4.4,4.4,35.8
741,12:51:46,35.5,2.7,26.4,4.5,4.4,35.8
742,12:51:47,35.5,2.7,26.5,4.4,4.4,35.8
743,12:51:48,35.3,2.7,26.5,4.4,4.4,35.6
744,12:51:49,35.3,2.7,26.5,4.4,4.4,35.6
745,12:51:50,35.3,2.7,26.5,4.4,4.4,35.6
746,12:51:51,35.3,2.7,26.5,4.4,4.4,35.6
747,12:51:52,35.3,2.6,26.3,4.5,4.4,35.6
748,12:51:53,35.3,2.6,26.1,4.7,4.5,35.6
749,12:51:54,35.4,2.7,26.2,4.7,4.5,35.8
750,12:51:55,35.4,2.7,26.2,4.7,4.5,35.8
751,12:51:56,35.4,2.7,26.2,4.7,4.5,35.8
752,12:51:57,35.4,2.7,26.1,4.8,4.6,35.8
753,12:51:58,35.4,2.7,26.1,4.8,4.6,35.8
754,12:51:59,35.4,2.7,26.1,4.8,4.6,35.8
755,12:52:00,35.4,2.7,26.1,4.8,4.7,35.8
756,12:52:01,35.5,2.7,26.2,4.7,4.7,35.8
757,12:52:02,35.5,2.7,26.2,4.7,4.7,35.8
758,12:52:03,35.4,2.7,26.2,4.7,4.7,35.7
759,12:52:04,35.3,2.7,26.1,4.8,4.7,35.7
760,12:52:05,35.3,2.7,26.1,4.8,4.7,35.7
761,12:52:06,35.3,2.7,26.1,4.8,4.7,35.7
762,12:52:07,35.4,2.7,26.2,4.7,4.7,35.7
763,12:52:08,35.6,2.7,26.1,4.8,4.7,36
764,12:52:09,35.6,2.7,26.2,4.7,4.7,36
765,12:52:10,35.6,2.7,26.1,4.8,4.7,36
766,12:52:11,35.6,2.7,26.1,4.8,4.7,36
767,12:52:12,35.6,2.7,26.1,4.8,4.7,36
768,12:52:13,35.6,2.7,26.1,4.8,4.7,36
769,12:52:14,35.6,2.7,26.1,4.8,4.7,36
770,12:52:15,35.6,2.7,26.2,4.7,4.7,36
771,12:52:16,35.6,2.7,26.1,4.8,4.7,36
772,12:52:17,35.6,2.7,26.1,4.8,4.7,36
773,12:52:18,35.6,2.7,26.1,4.8,4.7,36
774,12:52:19,35.5,2.7,26.1,4.8,4.8,35.9
775,12:52:20,35.5,2.7,26.1,4.8,4.8,35.9
776,12:52:21,35.5,2.7,26.2,4.7,4.7,35.9
777,12:52:22,35.5,2.7,26.1,4.8,4.7,35.9
778,12:52:23,35.5,2.7,26.1,4.8,4.7,35.9
779,12:52:24,35.7,2.7,26.2,4.7,4.7,36.1
780,12:52:25,35.6,2.7,26.1,4.8,4.7,36.1
781,12:52:26,35.7,2.7,26.2,4.7,4.7,36.1
782,12:52:27,35.7,2.7,26.2,4.7,4.7,36.1
783,12:52:28,35.6,2.7,26.2,4.7,4.7,36
784,12:52:29,35.6,2.7,26.1,4.8,4.7,36
785,12:52:30,35.6,2.7,26.2,4.7,4.7,36
786,12:52:31,35.6,2.7,26.1,4.8,4.7,36
787,12:52:32,35.6,2.7,26.2,4.7,4.7,36
788,12:52:33,35.6,2.7,26.2,4.7,4.7,36
789,12:52:34,35.6,2.7,26.2,4.7,4.7,35.9
790,12:52:35,35.5,2.7,26.1,4.8,4.7,35.9
791,12:52:36,35.5,2.7,26.1,4.8,4.7,35.9
792,12:52:37,35.5,2.7,26.1,4.8,4.7,35.9
793,12:52:38,35.5,2.7,26.1,4.8,4.7,35.9
794,12:52:39,35.5,2.7,26.1,4.8,4.7,35.9
795,12:52:40,35.5,2.7,26.1,4.8,4.7,35.9
796,12:52:41,35.5,2.7,26.1,4.8,4.7,35.9
797,12:52:42,35.5,2.7,26.1,4.8,4.7,35.9
798,12:52:43,35.5,2.7,26.1,4.8,4.8,35.9
799,12:52:44,35.5,2.7,26.1,4.8,4.8,35.9
800,12:52:45,35.5,2.7,26.1,4.8,4.8,35.9
801,12:52:46,35.6,2.7,26.2,4.7,4.8,35.9
802,12:52:47,35.5,2.7,26.1,4.8,4.8,35.9
803,12:52:48,35.5,2.7,26.1,4.8,4.8,36
804,12:52:49,35.5,2.7,26.1,4.8,4.8,36
805,12:52:50,35.5,2.7,26.1,4.8,4.8,36
806,12:52:51,35.5,2.7,26.1,4.8,4.8,36
807,12:52:52,35.5,2.7,26.1,4.8,4.8,36
808,12:52:53,35.7,2.7,26.2,4.7,4.7,36.2
809,12:52:54,35.7,2.7,26.2,4.7,4.7,36.2
810,12:52:55,35.7,2.7,26.2,4.7,4.7,36.2
811,12:52:56,35.7,2.7,26.1,4.8,4.7,36.2
812,12:52:57,35.7,2.7,26.1,4.8,4.7,36.2
813,12:52:58,35.7,2.7,26.1,4.8,4.7,36.2
814,12:52:59,35.8,2.7,26.2,4.7,4.7,36.2
815,12:53:00,35.7,2.7,26.1,4.8,4.7,36.2
816,12:53:01,35.7,2.7,26.1,4.8,4.7,36.2
817,12:53:02,35.7,2.7,26.1,4.8,4.7,36.2
818,12:53:03,35.6,2.7,25.7,5.1,4.8,36.2
819,12:53:04,35.6,2.8,25.6,5.3,4.8,36.1
820,12:53:05,35.6,3.1,25.7,5.3,4.9,36.1
821,12:53:06,35.5,3.2,25.7,5.4,5,36.1
822,12:53:07,35.5,3.2,25.7,5.4,5,36.1
823,12:53:08,35.5,3.3,25.7,5.4,5.1,36.1
824,12:53:09,35.5,3.5,25.8,5.5,5.2,36.1
825,12:53:10,35.5,3.4,25.7,5.5,5.2,36.1
826,12:53:11,35.5,3.4,25.7,5.5,5.3,36.1
827,12:53:12,35.5,3.4,25.7,5.5,5.4,36.1
828,12:53:13,35.5,3.5,25.8,5.5,5.4,36.1
829,12:53:14,35.5,3.5,25.8,5.5,5.4,36.1
830,12:53:15,35.5,3.4,25.7,5.5,5.5,36.1
831,12:53:16,35.5,3.5,25.8,5.5,5.5,36.1
832,12:53:17,35.5,3.5,25.8,5.5,5.5,36.1
833,12:53:18,35.5,3.5,25.7,5.6,5.5,36.1
834,12:53:19,35.3,3.5,25.7,5.6,5.5,35.9
835,12:53:20,35.3,3.4,25.7,5.5,5.5,35.9
836,12:53:21,35.3,3.5,25.7,5.6,5.5,35.9
837,12:53:22,35.3,3.4,25.7,5.5,5.5,35.9
838,12:53:23,35.3,3.4,25.8,5.4,5.5,35.9
839,12:53:24,35.5,3.5,25.8,5.5,5.5,36
840,12:53:25,35.5,3.4,25.7,5.5,5.5,36
841,12:53:26,35.5,3.5,25.8,5.5,5.5,36
842,12:53:27,35.5,3.4,25.7,5.5,5.5,36
843,12:53:28,35.5,3.5,25.8,5.5,5.5,36
844,12:53:29,35.4,3.4,25.7,5.5,5.5,35.9
845,12:53:30,35.4,3.5,25.8,5.5,5.5,35.9
846,12:53:31,35.4,3.5,25.8,5.5,5.5,35.9
847,12:53:32,35.4,3.5,25.8,5.5,5.5,35.9
848,12:53:33,35.3,3.5,25.7,5.6,5.5,35.9
849,12:53:34,35.4,3.5,25.7,5.6,5.5,35.9
850,12:53:35,35.4,3.5,25.7,5.6,5.5,35.9
851,12:53:36,35.4,3.4,25.7,5.5,5.5,35.9
852,12:53:37,35.4,3.5,25.8,5.5,5.5,35.9
853,12:53:38,35.4,3.5,25.7,5.6,5.5,35.9
854,12:53:39,35.2,3.5,25.7,5.6,5.5,35.7
855,12:53:40,35.2,3.5,25.7,5.6,5.5,35.7
856,12:53:41,35.2,3.5,25.8,5.5,5.5,35.7
857,12:53:42,35.2,3.7,25.7,5.7,5.6,35.7
858,12:53:43,35.4,3.7,26.5,5.1,5.5,35.7
859,12:53:44,35.7,4,27.5,4.7,5.4,35.6
860,12:53:45,35.7,3.5,28.2,3.9,5.3,35.6
861,12:53:46,35.8,2.9,29.4,3,5,35.6
862,12:53:47,35.9,3.2,29.9,3.2,4.8,35.6
863,12:53:48,35.9,3.3,29.9,3.3,4.6,35.6
864,12:53:49,36.2,3.3,30.2,3.3,4.3,35.9
865,12:53:50,36.2,3.4,30.2,3.4,4.1,35.9
866,12:53:51,36.2,3.4,30.2,3.4,3.9,35.9
867,12:53:52,36.2,3.4,30.2,3.4,3.7,35.9
868,12:53:53,36.2,3.4,30.2,3.4,3.5,35.9
869,12:53:54,36.3,3.4,30.2,3.4,3.4,36
870,12:53:55,36.3,3.4,30.2,3.4,3.3,36
871,12:53:56,36.3,3.4,30.2,3.4,3.4,36
872,12:53:57,36.3,3.4,30.2,3.4,3.4,36
873,12:53:58,36.3,3.4,30.2,3.4,3.4,36
874,12:53:59,36.2,3.4,30.2,3.4,3.4,35.9
875,12:54:00,36.2,3.4,30.2,3.4,3.4,35.9
876,12:54:01,36.2,3.4,30.2,3.4,3.4,35.9
877,12:54:02,36.2,3.4,30.2,3.4,3.4,35.9
878,12:54:03,36.2,3.4,30.2,3.4,3.4,35.9
879,12:54:04,36.1,3.4,30.2,3.4,3.4,35.8
880,12:54:05,36.1,3.4,30.2,3.4,3.4,35.8
881,12:54:06,36.1,3.4,30.2,3.4,3.4,35.8
882,12:54:07,36.1,3.4,30.2,3.4,3.4,35.8
883,12:54:08,36.1,3.4,30.2,3.4,3.4,35.8
884,12:54:09,36.1,3.4,30.2,3.4,3.4,35.8
885,12:54:10,36.1,3.4,30.2,3.4,3.4,35.8
886,12:54:11,36.1,3.4,30.2,3.4,3.4,35.8
887,12:54:12,36.1,3.4,30.2,3.4,3.4,35.8
888,12:54:13,36.1,3.4,30.2,3.4,3.4,35.8
889,12:54:14,36.3,3.4,30.2,3.4,3.4,36
890,12:54:15,36.3,3.4,30.2,3.4,3.4,36
891,12:54:16,36.3,3.4,30.2,3.4,3.4,36
892,12:54:17,36.3,3.4,30.2,3.4,3.4,36
893,12:54:18,36.3,3.4,30.2,3.4,3.4,36
894,12:54:19,36.4,3.4,30.2,3.4,3.4,36.1
895,12:54:20,36.4,3.4,30.2,3.4,3.4,36.1
