Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
903,18:12:37,31.3,11.1,51.8,24.5,17.5,36.1
904,18:12:38,31.1,11.8,52.7,25.6,18.8,36.1
905,18:12:39,30.7,13.8,53.5,27.2,20.2,36.1
906,18:12:40,30.4,15.4,54.8,29.2,21.7,36.1
907,18:12:41,29.9,16.8,55.7,30.7,23.3,36.1
908,18:12:42,29.5,18.7,56.6,32.5,24.9,36.1
909,18:12:43,28.9,21,57.9,34.9,26.7,36.1
910,18:12:44,28.8,22.9,58.7,36.8,28.4,36.1
911,18:12:45,28.9,25.2,58.8,38.3,30.2,36.1
912,18:12:46,29.4,27.4,58.5,39.6,31.9,36.2
913,18:12:47,29.6,29.1,58,40.4,33.5,36.2
914,18:12:48,29.6,30.9,59.4,42.6,35.2,36.2
915,18:12:49,29.4,32.7,59.5,44,36.9,36.2
916,18:12:50,29.2,34.5,59.3,45.2,38.5,36.2
917,18:12:51,29,36.7,59.2,46.9,40.1,36.1
918,18:12:52,28.9,38.8,58.2,48,41.7,36.1
919,18:12:53,28.7,41.1,57.6,49.5,43.1,36.1
920,18:12:54,28.5,43.1,57.2,50.9,44.5,36.1
921,18:12:55,28.3,44.7,56,51.7,45.9,36.2
922,18:12:56,28.4,46.8,54.7,53,47.2,36.2
923,18:12:57,28.7,48.7,53.3,53.9,48.6,36.2
924,18:12:58,29,50.6,51.8,55.1,49.8,36.2
925,18:12:59,29,51.4,50.7,55.4,51,36.2
926,18:13:00,29,52.2,49.2,55.6,52,36.3
927,18:13:01,29.1,53.5,47.6,56.3,52.9,36.3
928,18:13:02,28.8,55,46.1,57.3,53.9,36.3
929,18:13:03,28.7,55.8,45.1,57.8,54.7,36.3
930,18:13:04,28.6,56.5,43.6,58.1,55.4,36.3
931,18:13:05,28.5,57.5,41.8,58.7,56.1,36.3
932,18:13:06,28.4,58.1,39.6,58.9,56.7,36.3
933,18:13:07,28.5,58.8,37.1,59.2,57.2,36.3
934,18:13:08,28.6,59,34.9,59.2,57.6,36.3
935,18:13:09,28.6,59.4,33.2,59.5,58.1,36.3
936,18:13:10,28.7,59.3,30.7,59.3,58.4,36.3
937,18:13:11,28.8,59.5,28.8,59.6,58.8,36.4
938,18:13:12,28.7,59.3,27.3,59.4,59,36.4
939,18:13:13,28.7,58.9,24.6,59.1,59.1,36.4
940,18:13:14,28.6,58.2,21.7,58.8,59.2,36.4
941,18:13:15,28.7,57.6,19.5,58.6,59.1,36.4
942,18:13:16,28.8,56.3,16.9,57.8,59,36.4
943,18:13:17,28.8,55.2,14.8,57.3,58.8,36.4
944,18:13:18,28.9,53.9,12.8,56.5,58.6,36.4
945,18:13:19,28.9,53,11.3,56.2,58.2,36.4
946,18:13:20,28.8,51.6,10.1,55.3,57.8,36.4
947,18:13:21,28.8,49.6,9.4,53.7,57.3,36.3
948,18:13:22,29,47.3,8.8,51.8,56.5,36.3
949,18:13:23,29.1,45,8.5,49.9,55.6,36.3
950,18:13:24,29.3,43.3,7.2,49,54.6,36.3
951,18:13:25,29.6,43.1,5.7,49.5,53.7,36.4
952,18:13:26,29.8,43,4,50.2,52.9,36.4
953,18:13:27,30.2,42,3.1,49.9,52.2,36.4
954,18:13:28,30.2,41.9,2.9,49.8,51.5,36.4
955,18:13:29,30.3,40.9,3.1,49,50.8,36.4
956,18:13:30,30.3,39,2.4,47.8,50.1,36.3
957,18:13:31,30.4,37.5,1.7,47,49.4,36.3
958,18:13:32,30.1,35.6,1.1,45.9,48.8,36.3
959,18:13:33,29.8,33.7,0.5,44.8,48.3,36.3
960,18:13:34,29.5,32.2,0.4,43.7,47.8,36.3
961,18:13:35,29.2,30.1,0.3,42.2,47,36.3
962,18:13:36,29.6,28.6,0.3,41.2,46.1,36
963,18:13:37,29.7,27.6,0.3,40.5,45.2,36
964,18:13:38,29.7,26.9,0.6,39.8,44.2,36
965,18:13:39,29.8,26.1,1.4,38.7,43.2,36
966,18:13:40,30.1,24.5,1.7,37.4,42.1,35.9
967,18:13:41,30.2,22,1.6,35.9,41,35.9
968,18:13:42,30.2,20,2.2,34.2,39.9,35.9
969,18:13:43,30.1,18.5,2.9,32.8,38.7,35.9
970,18:13:44,30.2,16.2,4,30.6,37.4,35.9
971,18:13:45,30.3,14.6,5.5,28.6,36,35.7
972,18:13:46,30.4,13.5,6,27.5,34.6,35.7
973,18:13:47,30.5,12.7,7.8,25.6,33.1,35.7
974,18:13:48,30.5,13.2,9.9,24,31.5,35.7
975,18:13:49,30.7,12.4,12.1,21.8,29.8,35.7
976,18:13:50,31,10.5,13.7,19.4,28,36
977,18:13:51,31.1,9.2,14.4,18.1,26.3,36
978,18:13:52,32,7.6,15.2,16.7,24.5,36
979,18:13:53,32.1,7.4,15.4,16.4,22.9,36
980,18:13:54,32.2,7.1,15.6,16.1,21.4,36
981,18:13:55,32.2,6.9,15.6,16,20.2,36
982,18:13:56,32.1,6.8,15.4,16.1,19,36.1
983,18:13:57,32,6.1,14.9,16.3,18.1,36.1
984,18:13:58,32.3,5.4,15.5,15.5,17.2,36.1
985,18:13:59,32.3,4.8,15.2,15.6,16.6,36.1
986,18:14:00,32,3.9,16.2,14.3,16.1,36.1
987,18:14:01,32.3,3.2,17.8,12.6,15.6,35.9
988,18:14:02,32.4,2.7,18.6,11.7,15.1,35.9
989,18:14:03,32.6,2.4,20.3,10,14.4,35.9
990,18:14:04,32.9,3.1,22.6,8,13.6,35.9
991,18:14:05,35.1,3.2,24.9,6,12.6,35.9
992,18:14:06,35.5,3.3,26.4,4.9,11.5,35.9
993,18:14:07,35.8,3.2,27.4,4.1,10.3,35.9
994,18:14:08,35.9,2.9,27.7,3.7,9.1,35.9
995,18:14:09,36,2.8,28.5,3.2,7.8,35.9
996,18:14:10,36.2,2.8,28.9,3,6.7,36
997,18:14:11,36.2,2.9,29.4,3,5.8,36
998,18:14:12,36.3,3.5,29.6,3.5,4.9,36
999,18:14:13,36.3,3.4,29.9,3.4,4.3,36
1000,18:14:14,36.3,3.3,30.2,3.3,3.8,36
1001,18:14:15,36.3,3.9,31.3,4.1,3.6,36
1002,18:14:16,36.1,4.3,32.5,5,3.6,36
1003,18:14:17,35.8,4.8,33.5,5.9,3.8,36
1004,18:14:18,35.9,3.4,34.4,5.6,4,36
1005,18:14:19,35.8,2.4,34.8,5.4,4.2,36
1006,18:14:20,35.8,1.1,34.8,5,4.4,36
1007,18:14:21,35.8,0.9,34.8,4.9,4.6,36.1
1008,18:14:22,35.8,0.8,34.7,4.8,4.7,36.1
1009,18:14:23,35.8,0.8,34.7,4.8,4.9,36.1
1010,18:14:24,35.8,0.9,34.7,4.8,5,36.1
1011,18:14:25,35.6,0.9,35.6,5.7,5.2,36.1
1012,18:14:26,35.4,1.2,36.8,7,5.4,36.2
1013,18:14:27,34.8,1.8,38.2,8.4,5.6,36.2
1014,18:14:28,34.1,2.5,40,10.3,6.1,36.2
1015,18:14:29,33.5,3.3,41.4,11.8,6.7,36.2
1016,18:14:30,33.5,4,42.8,13.4,7.6,35.6
1017,18:14:31,31.9,5.1,44.7,15.6,8.7,35.6
1018,18:14:32,31.7,5.8,45.6,16.6,9.8,35.6
1019,18:14:33,31.6,6.1,46.3,17.4,11.1,35.6
1020,18:14:34,31.4,6.6,47.1,18.3,12.5,35.6
1021,18:14:35,31.1,7,47.6,18.9,13.8,35.6
1022,18:14:36,30.5,8.8,48.6,20.6,15.1,35.6
1023,18:14:37,29.9,10.1,50.1,22.5,16.6,35.6
1024,18:14:38,29.9,11.7,51.6,24.5,18,35.6
1025,18:14:39,29.9,12.2,52.7,25.8,19.4,35.6
1026,18:14:40,29.9,13.6,53.9,27.5,20.8,35.4
1027,18:14:41,29.7,15.9,55.4,29.9,22.2,35.4
1028,18:14:42,29.5,18.7,55.8,31.9,23.7,35.4
1029,18:14:43,29.3,21.3,56,33.6,25.4,35.4
1030,18:14:44,29,23.5,57.6,36.2,27.2,35.4
1031,18:14:45,28.9,25.9,58.6,38.6,29.1,35.4
1032,18:14:46,28.7,27.8,59.5,40.5,31.1,35.4
1033,18:14:47,28.4,30.2,59.6,42.3,33.1,35.4
1034,18:14:48,28.7,32.7,59.5,44,35,35.4
1035,18:14:49,29.2,34.7,59.3,45.4,37,35.4
1036,18:14:50,29.6,37.1,58.9,47,38.9,35.4
1037,18:14:51,29.4,39,58.2,48.1,40.8,35.5
1038,18:14:52,29.2,41.6,57.3,49.8,42.6,35.5
1039,18:14:53,28.8,43.7,56.5,51.1,44.3,35.5
1040,18:14:54,28.6,45.7,54.7,52,45.9,35.5
1041,18:14:55,28.5,48.1,53.8,53.7,47.4,35.5
1042,18:14:56,28.9,49,51.8,53.6,48.7,35.6
1043,18:14:57,28.9,50.9,50.9,55.1,50,35.6
1044,18:14:58,28.9,52.3,48.9,55.6,51.1,35.6
1045,18:14:59,28.8,54.1,47.2,56.8,52.3,35.6
1046,18:15:00,28.8,55.2,45.7,57.4,53.3,35.7
1047,18:15:01,28.6,55.3,43.6,57,54.2,35.7
1048,18:15:02,28.5,55.8,40.8,56.8,54.9,35.7
1049,18:15:03,28.4,56.7,38.3,57.3,55.5,35.7
1050,18:15:04,28.3,57.2,35.8,57.5,56.1,35.7
1051,18:15:05,28.5,58.3,33.4,58.4,56.5,35.8
1052,18:15:06,28.5,59.1,30.7,59.1,57.1,35.8
1053,18:15:07,28.5,59.3,28,59.4,57.5,35.8
1054,18:15:08,28.4,59.3,26.2,59.4,57.9,35.8
1055,18:15:09,28.3,58.5,23.7,58.9,58.1,35.8
1056,18:15:10,28.6,58.2,20.9,58.9,58.3,35.8
1057,18:15:11,28.8,57.1,18.9,58.1,58.4,35.8
1058,18:15:12,29.2,56.5,16.5,58.1,58.5,35.8
1059,18:15:13,29.7,55.1,14.6,57.2,58.5,35.8
1060,18:15:14,30.3,53.9,12.8,56.5,58.4,35.8
1061,18:15:15,30.6,51.9,11.4,55.2,58.1,35.8
1062,18:15:16,30.7,50.2,9.4,54.3,57.6,35.8
1063,18:15:17,30.5,48.2,8.2,52.9,57,35.8
1064,18:15:18,30.1,45.6,7.2,51,56.1,35.8
1065,18:15:19,29.7,43.8,5.5,50.2,55.2,35.8
1066,18:15:20,29.6,43.2,4.2,50.3,54.4,35.8
1067,18:15:21,29.6,42.8,3.9,50.1,53.6,35.8
1068,18:15:22,29.5,40.7,2.7,49,52.7,35.8
1069,18:15:23,29.4,38.6,2.3,47.5,51.7,35.8
1070,18:15:24,29.5,36.2,1.4,46.1,50.7,35.8
1071,18:15:25,29.4,34.4,0.8,45.1,49.7,36
1072,18:15:26,29.6,31.9,0.5,43.4,48.6,36
1073,18:15:27,29.8,29.3,0.4,41.6,47.4,36
1074,18:15:28,29.9,26.8,0.7,39.7,46.3,36
1075,18:15:29,29.9,24.6,2.1,37.2,45,36
1076,18:15:30,29.9,22.7,3.5,34.9,43.5,36
1077,18:15:31,29.9,20.4,4.4,32.7,41.7,36
1078,18:15:32,30.1,18.5,5.5,30.7,39.9,36
1079,18:15:33,30.2,17.4,7.4,28.5,38,36
1080,18:15:34,30.4,15.5,8.7,26.3,36,36
1081,18:15:35,30.6,13.5,9.5,24.6,34,36
1082,18:15:36,30.9,11.3,8.6,24.2,32,35.8
1083,18:15:37,31,9.2,9.2,22.8,30.2,35.8
1084,18:15:38,31.1,7.5,11.1,20.4,28.2,35.8
1085,18:15:39,31.7,6.6,13.5,17.8,26.3,35.8
1086,18:15:40,32.3,6,15.5,15.7,24.4,35.7
1087,18:15:41,32.7,4.8,16.7,14.1,22.5,35.7
1088,18:15:42,32.3,3.4,17.6,12.9,20.7,35.7
1089,18:15:43,32.3,3.2,17.8,12.6,19.1,35.7
1090,18:15:44,32.5,2.7,19.6,10.8,17.6,35.7
1091,18:15:45,32.8,1.9,21.7,8.5,16,35.9
1092,18:15:46,35.2,1.2,23.8,6.3,14.2,35.9
1093,18:15:47,35.5,1.2,25.6,4.6,12.4,35.9
1094,18:15:48,35.8,1.1,27.6,2.7,10.6,35.9
1095,18:15:49,35.9,0.8,28.4,1.8,9,35.9
1096,18:15:50,36.1,1,29.7,1.1,7.5,36
1097,18:15:51,36.1,0.6,31.3,1.4,6.3,36
1098,18:15:52,36,0.7,32.6,2.7,5.2,36
1099,18:15:53,36,0.8,33.6,3.7,4.4,36
1100,18:15:54,35.9,1.4,34,4.2,3.7,36
1101,18:15:55,35.8,1,34.4,4.5,3.3,36
1102,18:15:56,35.8,1,34.7,4.8,3.1,36.1
1103,18:15:57,35.8,1.1,34.7,4.9,3.2,36.1
1104,18:15:58,35.7,1.2,35.1,5.2,3.4,36.1
1105,18:15:59,35.6,1.1,35.5,5.6,3.8,36.1
1106,18:16:00,35.4,1.2,36.1,6.2,4.3,36.1
1107,18:16:01,34.8,1.9,38.3,8.5,5,36.2
1108,18:16:02,34,2.7,40.4,10.8,5.8,36.2
1109,18:16:03,33.4,4.1,42.6,13.3,6.8,36.2
1110,18:16:04,32.1,4.9,44.9,15.7,8,36.2
1111,18:16:05,31.8,6.5,46.6,17.8,9.3,35.9
1112,18:16:06,31.2,8.4,48.3,20.1,10.8,35.9
1113,18:16:07,30.8,9,50.2,22.1,12.5,35.9
1114,18:16:08,30.7,10.8,50.4,23.1,14.3,35.9
1115,18:16:09,30.6,13.4,51.1,24.9,16.3,35.9
1116,18:16:10,30.2,16,52.6,27.7,18.4,36
1117,18:16:11,30,18.7,54,30.4,20.6,36
1118,18:16:12,29.8,20.8,55.4,32.8,22.8,36
1119,18:16:13,29.5,22.8,56.5,35,25,36
1120,18:16:14,29.5,24.6,58,37.3,27.1,36
1121,18:16:15,28.9,26.5,59.5,39.7,29.3,36.2
1122,18:16:16,28.8,28.8,59.8,41.4,31.4,36.2
1123,18:16:17,28.9,30.5,59.7,42.6,33.5,36.2
1124,18:16:18,29,32.1,59.6,43.6,35.5,36.2
1125,18:16:19,29.2,34.3,59.4,45.1,37.6,36.2
1126,18:16:20,29.3,36.3,59.2,46.6,39.4,36.2
1127,18:16:21,29.4,37.9,58.7,47.5,41.2,36.2
1128,18:16:22,29.3,39.8,58,48.7,42.7,36.2
1129,18:16:23,29,42.3,56.6,50,44.2,36.2
1130,18:16:24,28.2,44,54.7,50.5,45.6,36.2
1131,18:16:25,28,45.6,52.7,51,46.7,36.3
1132,18:16:26,28.2,47.2,51.1,51.7,47.7,36.3
1133,18:16:27,28.4,49,50.3,53,48.8,36.3
1134,18:16:28,28.4,49.9,49.5,53.6,49.8,36.3
1135,18:16:29,28.4,51.6,49.3,55.1,50.8,36.3
1136,18:16:30,28.5,51.5,50.6,55.5,51.6,36.2
1137,18:16:31,28.5,50.9,51.2,55.1,52.4,36.2
1138,18:16:32,28.5,49.1,50.9,53.4,52.9,36.2
1139,18:16:33,28,46.4,51.1,50.9,53,36.2
1140,18:16:34,27.7,43.8,50.8,48.5,52.8,36.2
1141,18:16:35,28.5,41.1,52.1,46.6,52.3,36.1
1142,18:16:36,29.5,38.8,53.1,45.1,51.7,36.1
1143,18:16:37,29.9,36.5,52.9,43.1,50.7,36.1
1144,18:16:38,29.6,33.8,52.4,40.6,49.4,36.1
1145,18:16:39,29.2,31.2,52.1,38.2,47.7,36.1
1146,18:16:40,29.1,28.8,51.3,35.8,45.7,36.3
1147,18:16:41,29.4,26.7,50.1,33.4,43.6,36.3
1148,18:16:42,29.5,25.5,48,31.2,41.4,36.3
1149,18:16:43,29.5,24.3,46.1,29.1,39.2,36.3
1150,18:16:44,29.9,22.2,44.5,26.6,37,36.3
1151,18:16:45,30.8,20.6,42.5,24.1,34.7,36.3
1152,18:16:46,31.1,20.3,40,22.6,32.5,36.7
1153,18:16:47,30.9,21.6,38.3,23.1,30.5,36.7
1154,18:16:48,30.5,23.3,36.9,24.3,28.8,36.7
1155,18:16:49,29.9,24.8,35.2,25.4,27.6,36.7
1156,18:16:50,29.9,26.7,33.3,26.9,26.7,36.4
1157,18:16:51,29.7,28.8,33.3,29,26.2,36.4
1158,18:16:52,29.7,31.3,34,31.6,26.3,36.4
1159,18:16:53,29.7,33.3,34,33.6,26.7,36.4
1160,18:16:54,29.7,34.5,33.6,34.7,27.5,36.4
1161,18:16:55,29.7,36.9,35.3,37.2,28.8,36.2
1162,18:16:56,29.4,39.9,35.7,40.3,30.6,36.2
1163,18:16:57,29.3,40.8,37.1,41.4,32.4,36.2
1164,18:16:58,29.2,42,38.8,42.9,34.3,36.2
1165,18:16:59,29.4,43.2,40.8,44.6,36.2,36.2
1166,18:17:00,29.4,44.1,42.8,46,38.1,35.9
1167,18:17:01,29.4,45.1,44.7,47.5,40,35.9
1168,18:17:02,29.2,46.8,45.7,49.4,41.8,35.9
1169,18:17:03,29,48.2,47.5,51.3,43.5,35.9
1170,18:17:04,29,48.5,49.6,52.3,45.3,35.9
1171,18:17:05,29,49.5,51.1,53.7,46.9,35.9
1172,18:17:06,29,49.6,52.4,54.4,48.3,35.6
1173,18:17:07,28.9,47.6,53.5,53.1,49.5,35.6
1174,18:17:08,28.8,46.3,55.2,52.7,50.5,35.6
1175,18:17:09,28.7,44.7,56.2,51.8,51.2,35.6
1176,18:17:10,28.8,42.8,56.3,50.2,51.6,35.6
1177,18:17:11,28.8,40.6,56.2,48.3,51.7,35.5
1178,18:17:12,28.8,38.7,55.7,46.4,51.4,35.5
1179,18:17:13,28.9,36,55.8,44.2,50.7,35.5
1180,18:17:14,28.9,33.6,57.1,43.1,49.8,35.5
1181,18:17:15,29.2,31.6,58.1,42.3,48.7,35.5
1182,18:17:16,29.2,29.5,58.6,41.1,47.3,35.5
1183,18:17:17,29.5,26.8,58,38.7,45.9,35.5
1184,18:17:18,29.7,25.6,56.8,37.1,44.3,35.5
1185,18:17:19,29.7,23.7,55.8,35,42.7,35.5
1186,18:17:20,29.7,21.6,55.4,33.3,41,35.3
1187,18:17:21,29.8,20.3,54.2,31.6,39.3,35.3
1188,18:17:22,30,18.9,52.8,29.7,37.6,35.3
1189,18:17:23,30.1,18.1,52.4,28.8,36.1,35.3
1190,18:17:24,30.2,17.6,51.8,28,34.6,35.3
1191,18:17:25,30.8,16.7,50,26,32.9,35.1
1192,18:17:26,31,15.8,48.7,24.5,31.3,35.1
1193,18:17:27,31,15.5,47.9,23.7,29.8,35.1
1194,18:17:28,31.2,15.3,46.2,22.3,28.3,35.1
1195,18:17:29,31.2,15.5,44.2,21.1,26.9,35.1
1196,18:17:30,31.7,15.8,43.2,20.5,25.6,35.1
1197,18:17:31,31.9,15.9,42.2,20,24.5,35.3
1198,18:17:32,32.1,15.7,39.9,18.5,23.4,35.3
1199,18:17:33,32.2,15.8,38.4,17.9,22.3,35.3
1200,18:17:34,32.4,15.7,37.5,17.3,21.2,35.3
1201,18:17:35,32.6,14.9,36.7,16.3,20.2,35.1
1202,18:17:36,33.1,14.4,34.6,15.1,19.3,35.1
1203,18:17:37,33.5,14.2,32.6,14.4,18.4,35.1
1204,18:17:38,33.9,13.6,31.2,13.7,17.5,35.1
1205,18:17:39,34.2,12.2,30.1,12.2,16.6,35.1
1206,18:17:40,33.9,11.2,29.3,11.3,15.7,35.5
1207,18:17:41,34,10.2,28.8,10.3,14.7,35.5
1208,18:17:42,34,9.9,28.3,10,13.9,35.5
1209,18:17:43,34,9.5,28,9.7,13,35.5
1210,18:17:44,34,9.2,27.5,9.5,12.3,35.5
1211,18:17:45,33.9,9.1,26.8,9.6,11.6,35.6
1212,18:17:46,33.9,8.3,26.3,9.1,11,35.6
1213,18:17:47,33.9,7.9,25.9,8.9,10.4,35.6
1214,18:17:48,33.8,8.1,25.6,9.2,10,35.6
1215,18:17:49,33.8,8.3,25.5,9.4,9.7,35.6
1216,18:17:50,33.7,8.1,25.6,9.2,9.5,35.7
1217,18:17:51,33.6,7.9,24.9,9.4,9.4,35.7
1218,18:17:52,33.7,7.1,23.9,9.4,9.3,35.7
1219,18:17:53,33.7,6.9,24,9.2,9.3,35.7
1220,18:17:54,33.4,6.8,23.5,9.4,9.3,35.7
1221,18:17:55,33.2,6.7,21.5,10.8,9.4,35.7
1222,18:17:56,33.1,7.3,20.1,12.3,9.7,35.5
1223,18:17:57,33.2,6.9,19.6,12.5,10.1,35.5
1224,18:17:58,33.1,6.1,18.8,12.7,10.4,35.5
1225,18:17:59,32.9,6.2,17.1,14.4,10.9,35.5
1226,18:18:00,32.5,6,15.4,15.8,11.6,35.7
1227,18:18:01,32.3,5.1,14.4,16.4,12.3,35.7
1228,18:18:02,32.7,4.7,15.9,14.9,12.8,35.7
1229,18:18:03,32.5,3.6,17.7,12.8,13.2,35.7
1230,18:18:04,32.6,2.7,19.1,11.3,13.4,35.7
1231,18:18:05,32.8,2.9,19.7,10.7,13.4,35.5
1232,18:18:06,32.9,2.7,20.5,9.9,13.1,35.5
1233,18:18:07,33,2.5,21.2,9.2,12.8,35.5
1234,18:18:08,33,2.4,21.6,8.8,12.4,35.5
1235,18:18:09,33,2,21.8,8.5,11.8,35.5
1236,18:18:10,34.7,1.9,22.1,8.1,11,35.9
1237,18:18:11,35,1.8,23.1,7.2,10.1,35.9
1238,18:18:12,35.2,1.7,23.6,6.6,9.3,35.9
1239,18:18:13,35.3,1.5,24.2,6,8.6,35.9
1240,18:18:14,35.6,1.2,26,4.2,7.9,35.9
1241,18:18:15,35.3,1.4,27.5,2.9,7.1,35.4
1242,18:18:16,35.4,1.5,27.8,2.7,6.4,35.4
1243,18:18:17,35.4,1.1,28.3,2,5.7,35.4
1244,18:18:18,35.4,0.7,28.9,1.3,4.9,35.4
1245,18:18:19,35.5,1.5,30.3,1.5,4.2,35.4
1246,18:18:20,35.5,2.2,32.4,3.2,3.8,35.4
1247,18:18:21,35,2.6,34.4,5.1,3.6,35.2
1248,18:18:22,34.6,2.5,36.3,6.8,3.6,35.2
1249,18:18:23,34.1,1.9,38,8.2,3.8,35.2
1250,18:18:24,34.1,3.1,37.6,8.2,4.2,35.2
1251,18:18:25,34.4,4.3,36.2,7.6,4.7,35.1
1252,18:18:26,34.8,4.9,34.2,6.4,5,35.1
1253,18:18:27,34.9,6.4,32.7,6.9,5.5,35.1
1254,18:18:28,34.7,8.3,31.4,8.4,6.2,35.1
1255,18:18:29,34.6,9.3,29.5,9.3,7,35.1
1256,18:18:30,34.6,10.2,27.7,10.5,7.7,35.1
1257,18:18:31,33.7,11.3,25.9,12.1,8.4,35.1
1258,18:18:32,33.5,13,23.8,14.4,9.2,35.1
1259,18:18:33,32.6,13.8,21.9,16,10,35.1
1260,18:18:34,32.3,12.5,19.7,16.2,10.8,35.1
1261,18:18:35,31.6,13,17.6,18,11.8,35.2
1262,18:18:36,31.2,14.3,16,20,13.2,35.2
1263,18:18:37,31.2,14.2,15.5,20.3,14.5,35.2
1264,18:18:38,31.1,13.4,13.6,21.2,15.8,35.2
1265,18:18:39,30.9,14.1,12.1,22.8,17.1,35.2
1266,18:18:40,30.9,14.3,12.7,22.4,18.3,35.3
1267,18:18:41,31,15.3,14.7,21.6,19.3,35.3
1268,18:18:42,31,16.8,17.1,21.2,20,35.3
1269,18:18:43,31.2,17,19.5,20,20.4,35.3
1270,18:18:44,31.2,17.6,21.9,19.4,20.7,35.3
1271,18:18:45,31,18,24.4,18.9,20.8,35.4
1272,18:18:46,31.9,17.8,26.8,18.1,20.6,35.4
1273,18:18:47,32.2,17.2,29.5,17.2,20.3,35.4
1274,18:18:48,32.4,16.6,31.9,16.7,19.8,35.4
1275,18:18:49,32.4,16.1,34.4,16.7,19.2,35.4
1276,18:18:50,32.5,14.9,36.3,16.1,18.6,35.6
1277,18:18:51,32.6,12.9,37.8,15.1,17.9,35.6
1278,18:18:52,32.5,10.7,38.5,13.7,17.2,35.6
1279,18:18:53,33.3,8.5,39.1,12.4,16.4,35.6
1280,18:18:54,33.4,6.7,39.6,11.7,15.7,35.6
1281,18:18:55,33.2,6.6,40,12,15,35.6
1282,18:18:56,33.2,5.9,40.3,11.9,14.3,35.6
1283,18:18:57,33.3,4.8,40.6,11.7,13.8,35.6
1284,18:18:58,33.2,4.2,41.5,12.2,13.3,35.6
1285,18:18:59,32.9,3.9,42.4,13,13,35.6
1286,18:19:00,32.7,4.4,43.8,14.5,12.8,35.7
1287,18:19:01,31.7,4.9,45.1,15.8,12.9,35.7
1288,18:19:02,31.8,4.8,44.9,15.7,13.1,35.7
1289,18:19:03,31.7,4.7,45.3,16,13.4,35.7
1290,18:19:04,31.8,4.4,45.1,15.7,13.8,35.7
1291,18:19:05,31.8,4.8,44.8,15.6,14.2,35.7
1292,18:19:06,31.8,4.8,44.9,15.7,14.6,35.7
1293,18:19:07,31.9,4.4,44.5,15.2,14.9,35.7
1294,18:19:08,31.9,4.3,44.2,14.8,15.2,35.7
1295,18:19:09,31.8,5.3,44.3,15.3,15.4,35.7
1296,18:19:10,32.7,4.8,43.3,14.1,15.4,35.7
1297,18:19:11,33.3,4.5,41.8,12.6,15.1,35.6
1298,18:19:12,33.7,4.1,40.4,11.2,14.6,35.6
1299,18:19:13,33.3,5.8,40.7,12.2,14.2,35.6
1300,18:19:14,32.7,6.6,42.5,14.1,14.1,35.6
1301,18:19:15,33,6.2,43.1,14.5,14,35.7
1302,18:19:16,33.1,5.9,42.5,13.8,13.8,35.7
1303,18:19:17,33.2,5.9,42.1,13.5,13.6,35.7
1304,18:19:18,33.3,6,41.3,12.8,13.4,35.7
1305,18:19:19,33.9,5.2,39.7,11,13,35.7
1306,18:19:20,34.5,3.9,38.3,9.2,12.5,36
1307,18:19:21,34.6,3.9,37.9,8.8,12.1,36
1308,18:19:22,35.4,4,37.4,8.4,11.8,36
1309,18:19:23,35.4,3.7,36,7.1,11.3,36
1310,18:19:24,35.9,3.5,34.2,5.5,10.4,36
1311,18:19:25,35.9,3.4,34.1,5.3,9.5,36
1312,18:19:26,35.9,3.6,33.9,5.3,8.7,36
1313,18:19:27,36,4.2,32.3,4.8,7.8,36
1314,18:19:28,36.2,4.3,31.3,4.5,7,36
1315,18:19:29,36.2,4.3,31.1,4.4,6.3,36
1316,18:19:30,36.2,4.4,30.8,4.5,5.9,36
1317,18:19:31,36.2,4.2,30.4,4.2,5.4,36
1318,18:19:32,36.2,4.2,29.9,4.2,5,36
1319,18:19:33,36.1,3.7,29.1,3.9,4.7,36
1320,18:19:34,36.1,3.9,28.6,4.1,4.5,36
1321,18:19:35,36.1,4.2,29.4,4.2,4.4,36
1322,18:19:36,36,4.8,29.3,4.8,4.4,36
1323,18:19:37,36.1,4.7,29.5,4.7,4.4,36
1324,18:19:38,36,5.2,29.7,5.2,4.4,36
1325,18:19:39,35.6,6.6,30.4,6.6,4.6,36
1326,18:19:40,35,8.5,32,8.7,5.1,36
1327,18:19:41,34.8,9.5,33.9,10.3,5.7,36.3
1328,18:19:42,34.6,9.6,36.1,11.4,6.4,36.3
1329,18:19:43,34.3,9.8,37.3,12.2,7.2,36.3
1330,18:19:44,34.3,9.8,37.4,12.2,8,36.3
1331,18:19:45,34.3,9.6,37.4,12.1,8.8,36.3
1332,18:19:46,34.2,9.6,37.5,12.2,9.6,36.3
1333,18:19:47,34.2,9.6,37.5,12.2,10.3,36.3
1334,18:19:48,34.2,9.6,37.5,12.2,11,36.3
1335,18:19:49,34.3,9.5,37.3,12,11.6,36.3
1336,18:19:50,34.3,9.3,37.2,11.7,11.9,36.1
1337,18:19:51,34.3,8.6,37.4,11.3,12,36.1
1338,18:19:52,34.2,8.5,37.8,11.5,12,36.1
1339,18:19:53,34.1,7.9,38.5,11.7,11.9,36.1
1340,18:19:54,34.1,7.5,38.8,11.6,11.9,36.1
1341,18:19:55,34.2,7,38.6,11.1,11.8,36.1
1342,18:19:56,33.9,6.8,39.1,11.3,11.7,36
1343,18:19:57,34.3,5.6,38.5,10.2,11.5,36
