Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
449,14:41:22,35.2,59.4,29.3,59.4,58.1,36.5
450,14:41:23,35.4,59.1,27,59.2,58.4,36.5
451,14:41:24,35.5,59.1,24.6,59.3,58.7,36.5
452,14:41:25,35.5,58.8,22.4,59.2,58.9,36.5
453,14:41:26,35.5,58.1,21.2,58.7,59,36.5
454,14:41:27,35.2,56.5,18.9,57.6,58.9,36.3
455,14:41:28,35,56.1,16.8,57.7,58.8,36.3
456,14:41:29,35,55.9,16,57.6,58.7,36.3
457,14:41:30,34.8,54.3,13.8,56.7,58.4,36.3
458,14:41:31,34.7,52.4,11.2,55.6,58.1,36.3
459,14:41:32,34.6,50.1,10,54,57.6,36.3
460,14:41:33,34.7,48.5,8.3,53.2,57,36.3
461,14:41:34,34.7,48.4,6.6,53.8,56.4,36.3
462,14:41:35,34.7,47.2,5.7,53.1,55.8,36.3
463,14:41:36,34.7,45.3,4.5,52,55.1,36.3
464,14:41:37,34.6,43.4,3.5,50.9,54.4,36.1
465,14:41:38,34.5,41.5,2.8,49.6,53.6,36.1
466,14:41:39,34.4,39.4,2.1,48.3,52.7,36.1
467,14:41:40,34.3,37.6,1.7,47.1,51.7,36.1
468,14:41:41,34.8,34.9,1.1,45.3,50.7,35.8
469,14:41:42,35.2,32.7,0.6,44,49.7,35.8
470,14:41:43,35.6,30.2,0.3,42.4,48.6,35.8
471,14:41:44,35.6,27.7,0.3,40.6,47.3,35.8
472,14:41:45,35.6,25.2,0.5,38.8,45.9,35.8
473,14:41:46,35.6,23,0.9,37,44.4,35.8
474,14:41:47,35.8,20.9,1.6,35.3,42.8,35.7
475,14:41:48,35.7,19.5,3.6,32.9,41.2,35.7
476,14:41:49,35.7,19.4,5.8,31.1,39.4,35.7
477,14:41:50,35.7,20,7,30.4,37.8,35.7
478,14:41:51,35.6,19.9,8.9,29,36.1,35.7
479,14:41:52,35.7,19.9,9.9,28.3,34.6,35.6
480,14:41:53,35.6,19.3,11,27.1,33,35.6
481,14:41:54,35.5,19.1,11.3,26.7,31.7,35.6
482,14:41:55,35.5,19.9,12.6,26.4,30.4,35.6
483,14:41:56,35.4,20,14.3,25.4,29.3,35.6
484,14:41:57,35.2,20,16.6,24.1,28.1,35.4
485,14:41:58,35.2,19.1,18.8,22.1,27.1,35.4
486,14:41:59,35.3,18.9,21.5,20.7,26,35.4
487,14:42:00,35.4,18.4,23.6,19.5,24.9,35.4
488,14:42:01,35.7,19,25.8,19.4,24,35.4
489,14:42:02,35.6,19,27.4,19.2,23.1,35.5
490,14:42:03,35.6,19,27.4,19.2,22.3,35.5
491,14:42:04,35.6,19.1,28.5,19.2,21.5,35.5
492,14:42:05,35.6,19.1,30.2,19.1,20.8,35.5
493,14:42:06,35.7,19,32.3,19.1,20.1,35.5
494,14:42:07,35.6,19,34.7,19.5,19.7,35.4
495,14:42:08,35.5,19.5,36.4,20.6,19.5,35.4
496,14:42:09,35.5,19.3,37.7,20.8,19.5,35.4
497,14:42:10,35.6,18.3,38.9,20.3,19.6,35.4
498,14:42:11,35.4,18.9,41,21.8,19.9,35.4
499,14:42:12,35.3,19.8,43.3,23.8,20.3,35.3
500,14:42:13,35.1,21.8,44.2,26.1,21,35.3
501,14:42:14,35.1,24.3,45.8,29,22,35.3
502,14:42:15,35.1,26.6,48,32.1,23.3,35.3
503,14:42:15,34.9,28,50.4,34.6,24.9,35.3
504,14:42:16,35,29.1,52.9,37,26.6,35.3
505,14:42:17,35.2,30.7,54.6,39.4,28.5,35.3
506,14:42:18,35.1,32.7,54.9,41.1,30.5,35.3
507,14:42:19,35,35.3,55,43.3,32.8,35.3
508,14:42:20,34.9,37.3,55.5,45.2,35.1,35.3
509,14:42:21,34.9,38.8,56,46.7,37.4,35.3
510,14:42:22,34.8,41.3,57,49.3,39.8,35.3
511,14:42:23,34.4,43.6,56.7,51.2,42,35.3
512,14:42:24,34.6,45.6,55.6,52.3,44,35.3
513,14:42:25,34.6,47.7,54.1,53.5,45.9,35.3
514,14:42:26,34.7,49.2,52.9,54.3,47.6,35.3
515,14:42:27,34.8,49.4,51.5,53.9,49.1,35.3
516,14:42:28,34.8,49.9,49.4,53.5,50.3,35.3
517,14:42:29,34.8,51.8,48.3,55,51.5,35.3
518,14:42:30,34.9,54,46.8,56.5,52.6,35.3
519,14:42:31,34.9,55.2,45.1,57.2,53.7,35.3
520,14:42:32,34.9,55.3,42.9,56.8,54.4,35.3
521,14:42:33,34.9,55.9,40.4,56.9,55,35.3
522,14:42:34,34.9,57.6,39.5,58.4,55.6,35.3
523,14:42:35,34.9,58.2,38.5,58.8,56.1,35.3
524,14:42:36,35.1,58.5,36.6,58.9,56.6,35.3
525,14:42:37,35.2,58.8,34.2,58.9,57.1,35.3
526,14:42:38,35.2,59.1,31.5,59.1,57.6,35.3
527,14:42:39,35.2,59.3,28.8,59.3,58.1,35.3
528,14:42:40,35.2,59.1,27.1,59.2,58.4,35.3
529,14:42:41,35.2,59.1,24.6,59.3,58.6,35.3
530,14:42:42,35.2,58.8,22.4,59.2,58.8,35.3
531,14:42:43,35.2,58.2,20.2,59,59,35.3
532,14:42:44,35.1,57.4,18.5,58.5,59,35.3
533,14:42:45,35,56.5,16.8,58,58.9,35.3
534,14:42:46,34.9,55.3,15.9,57.1,58.8,35.4
535,14:42:47,34.9,53.6,15.7,55.5,58.4,35.4
536,14:42:48,34.9,51.6,16.1,53.4,57.9,35.4
537,14:42:49,35.4,49.3,16.7,51.1,57,35.4
538,14:42:50,35.8,47,16.2,49,56,35.4
539,14:42:51,36,45.5,15.7,47.7,54.9,35.5
540,14:42:52,36.2,43.2,15.7,45.5,53.5,35.5
541,14:42:53,35.9,41,16,43.4,51.9,35.5
542,14:42:54,35.3,39,16.7,41.2,50.2,35.5
543,14:42:55,35,36.8,17.7,38.8,48.3,35.5
544,14:42:56,35.2,34.9,19.6,36.4,46.2,35.6
545,14:42:57,35.4,33.3,22,34.3,44.1,35.6
546,14:42:58,35.8,31.6,24,32.2,41.9,35.6
547,14:42:59,35.9,29.9,25.1,30.3,39.9,35.6
548,14:43:00,35.6,27.8,25.6,28.2,37.8,35.6
549,14:43:01,35.6,26.5,26.7,26.7,35.7,35.6
550,14:43:02,35.4,25.3,26.6,25.6,33.7,35.6
551,14:43:03,35.4,25.3,26.6,25.6,31.9,35.6
552,14:43:04,35.4,25,26.5,25.2,30.3,35.6
553,14:43:05,35.5,24.2,27.5,24.3,28.9,35.6
554,14:43:06,35.6,24.2,27.4,24.3,27.7,35.7
555,14:43:07,35.6,24,27.5,24.1,26.6,35.7
556,14:43:08,35.7,22.8,29,22.9,25.7,35.7
557,14:43:09,35.8,22,31.5,22.1,24.9,35.7
558,14:43:10,36,21.9,34.6,22.4,24.3,35.7
559,14:43:11,35.5,22,37.7,23.4,24,35.9
560,14:43:12,34.9,21.8,41.1,24.5,23.9,35.9
561,14:43:13,34.7,21.9,43.8,25.9,23.9,35.9
562,14:43:14,34.9,21.9,46.2,27.3,24.1,35.9
563,14:43:15,35.3,22.5,48.5,29.2,24.6,35.9
564,14:43:16,35.5,23,51.3,31.3,25.3,36.1
565,14:43:17,35.4,24.7,53.4,34,26.3,36.1
566,14:43:18,35.6,27.4,55.1,37.1,27.7,36.1
567,14:43:19,36.1,29.9,56.2,39.8,29.5,36.1
568,14:43:20,35.9,32.2,56.7,41.8,31.4,36.1
569,14:43:21,35.2,34.7,57.5,44.2,33.5,36.1
570,14:43:22,35,36.4,58,45.9,35.6,36.1
571,14:43:23,35,38.4,58.8,48,37.9,36.1
572,14:43:24,34.9,40.5,58.3,49.4,40.1,36.1
573,14:43:25,34.9,42.6,57.1,50.5,42.2,36.1
574,14:43:26,34.8,44.8,55.7,51.6,44.2,36.1
575,14:43:27,34.8,47.5,54.3,53.4,46.2,36.1
576,14:43:28,34.9,49.2,52.5,54.1,47.9,36.1
577,14:43:29,34.9,49.1,51.1,53.4,49.2,36.1
578,14:43:30,34.9,50.2,49.2,53.8,50.4,36.1
579,14:43:31,34.9,52.4,47.8,55.3,51.5,36.1
580,14:43:32,34.9,54.5,46.1,56.9,52.6,36.1
581,14:43:33,34.8,55.2,43.6,56.9,53.5,36.1
582,14:43:34,34.8,56.7,41.5,57.9,54.4,36.1
583,14:43:35,34.8,57.7,39.5,58.5,55.2,36.1
584,14:43:36,34.6,58.3,37,58.7,55.9,35.9
585,14:43:37,34.6,58.9,34.8,59.1,56.5,35.9
586,14:43:38,34.6,58.9,32,58.9,56.9,35.9
587,14:43:39,34.6,59.2,30.7,59.2,57.5,35.9
588,14:43:40,34.7,59.1,28.9,59.1,58,35.9
589,14:43:41,35,59,27,59.1,58.4,36.1
590,14:43:42,35.1,59.2,24.6,59.5,58.7,36.1
591,14:43:43,35.2,59,23.7,59.3,58.9,36.1
592,14:43:44,35.2,58.2,21.5,58.8,59,36.1
593,14:43:45,35,56.7,19.4,57.7,58.9,36.1
594,14:43:46,34.8,55,18,56.3,58.7,36.1
595,14:43:47,34.8,53,17.8,54.4,58.2,36.1
596,14:43:48,35.2,50.7,16.1,52.6,57.6,36.1
597,14:43:49,35.1,49.1,14.4,51.5,56.8,36.1
598,14:43:50,35,48,11.6,51.4,56,36.1
599,14:43:51,35.1,46.8,9.5,51.1,55.2,36.1
600,14:43:52,35.3,45.1,7.9,50.2,54.3,36.1
601,14:43:53,35.4,43.6,5.9,49.9,53.4,36.1
602,14:43:54,35.3,44.1,4,51.2,52.6,36.1
603,14:43:55,35.5,43,3.3,50.6,51.9,36.1
604,14:43:56,35.7,40.3,2.4,48.9,51.2,36.1
605,14:43:57,35.7,38.4,2.1,47.5,50.5,36.1
606,14:43:58,35.6,35.3,2.4,44.8,49.7,36.1
607,14:43:59,35.1,33,3.6,42.2,48.8,36.1
608,14:44:00,34.9,31.1,5.3,39.8,47.6,36.1
609,14:44:01,35.3,30.8,7.5,38.2,46.3,36
610,14:44:02,35.5,30.5,9.6,36.7,45,36
611,14:44:03,35.4,30.3,12,35.3,43.5,36
612,14:44:04,35.2,30.5,14.2,34.3,41.8,36
613,14:44:05,35,30.1,15.1,33.6,40.1,36
614,14:44:06,34.6,30.3,16.4,33.3,38.6,36
615,14:44:07,34.8,29.5,18.6,31.7,37,36
616,14:44:08,34.9,29.1,19.2,31,35.6,36
617,14:44:09,35,27.5,18.5,29.8,34.4,36
618,14:44:10,35.3,25.7,17.2,28.7,33.2,36
619,14:44:11,35.3,25.2,16.7,28.5,32.3,36.1
620,14:44:12,35.3,26.1,15.2,30,31.6,36.1
621,14:44:13,35.4,27.7,12.7,32.7,31.4,36.1
622,14:44:14,35.6,30.1,11.3,35.4,31.5,36.1
623,14:44:15,35.5,32,12,36.8,31.8,36.1
624,14:44:16,35.4,34.2,13,38.2,32.3,36
625,14:44:17,35.5,35.7,14.3,39,33,36
626,14:44:18,35.7,38.4,15.8,41,34,36
627,14:44:19,36,41,15.1,43.6,35.4,36
628,14:44:20,36.3,42.7,15.9,45,37,36
629,14:44:21,36,42.8,18.4,44.4,38.6,35.9
630,14:44:22,34.9,43,20.8,43.9,40,35.9
631,14:44:23,34.8,40.9,22.3,41.6,40.9,35.9
632,14:44:24,35.6,38,21.8,38.8,41.2,35.9
633,14:44:25,35.4,34.4,20.7,35.7,41.1,35.9
634,14:44:26,35,31.7,19.8,33.3,40.6,35.8
635,14:44:27,34.8,28.8,18.8,30.9,39.8,35.8
636,14:44:28,35,26.5,17.2,29.4,38.7,35.8
637,14:44:29,35.2,24.8,15.4,28.7,37.2,35.8
638,14:44:30,35.3,23.2,14.1,28.1,35.5,35.8
639,14:44:31,35.5,22.5,12.7,28.4,33.9,35.8
640,14:44:32,35.4,20,12,26.9,32.2,35.8
641,14:44:33,35.3,18.1,11,26.2,30.6,35.8
642,14:44:34,35.3,15.9,10,25.6,29.3,35.8
643,14:44:35,35.6,14,9.8,24.6,28.2,35.8
644,14:44:36,35.8,13.5,9.2,24.8,27.4,35.8
645,14:44:37,35.6,14.5,7.4,26.9,27,35.8
646,14:44:38,35.5,16.4,5.7,29.3,27,35.8
647,14:44:39,35.4,18.9,4.1,32,27.3,35.8
648,14:44:40,35.4,21.6,3.4,34.3,27.9,35.8
649,14:44:41,35.3,24.5,3.5,36.1,28.7,35.6
650,14:44:42,35.6,27.3,4.4,37.4,29.7,35.6
651,14:44:43,35.7,28.8,6.3,37.3,30.8,35.6
652,14:44:44,35.8,28.6,8.5,35.8,31.9,35.6
653,14:44:45,35.6,26.8,10.1,33.4,32.7,35.6
654,14:44:46,35.3,24.8,11.2,31.1,33.4,35.7
655,14:44:47,35.3,22.5,11.9,28.9,33.6,35.7
656,14:44:48,35.3,20.3,13.3,26.3,33.3,35.7
657,14:44:49,35.4,19.7,15.3,24.5,32.5,35.7
658,14:44:50,35.5,19.4,17.9,22.9,31.4,35.7
659,14:44:51,35.6,17.7,19.4,20.6,29.8,35.8
660,14:44:52,35.5,15,19.6,18.2,27.9,35.8
661,14:44:53,35.4,12.3,19.1,16.4,25.8,35.8
662,14:44:54,35.3,10.2,18.3,15.6,23.8,35.8
663,14:44:55,35.4,8.6,17.9,14.9,21.9,35.8
664,14:44:56,35.4,6.7,18.1,13.7,20.2,35.8
665,14:44:57,35.6,5.3,19.2,12,18.5,35.8
666,14:44:58,36,3.9,19.8,10.9,17,35.8
667,14:44:59,36,2.5,19.9,10.4,15.6,35.8
668,14:45:00,36.1,1.7,21.4,8.7,14.2,35.8
669,14:45:01,36.2,1.4,23.1,7,12.8,36
670,14:45:02,36.2,1.1,25.1,5,11.5,36
671,14:45:03,36.1,0.8,27.3,2.8,10.1,36
672,14:45:04,36,0.7,29.2,1,8.7,36
673,14:45:05,35.9,0.7,31,1.2,7.3,36
674,14:45:06,36.2,0.9,32.6,2.7,6.2,36.3
675,14:45:07,36.2,1.1,33.4,3.6,5.4,36.3
676,14:45:08,36.2,1.4,33.7,4,4.7,36.3
677,14:45:09,36.1,1.9,35,5.4,4.1,36.3
678,14:45:10,36.1,2.6,36.6,7.1,4,36.3
679,14:45:11,36,3.2,38.5,9,4.2,36.3
680,14:45:12,35.9,4,40.6,11.3,4.8,36.3
681,14:45:13,35.6,5.2,42.9,13.9,5.9,36.3
682,14:45:14,35.6,6.7,45.3,16.7,7.5,36.3
683,14:45:15,35.7,8.2,46.8,18.7,9.2,36.3
684,14:45:16,35.8,8.9,48.9,20.8,11,36.4
685,14:45:17,35.9,9.8,50.9,23,13,36.4
686,14:45:18,35.9,11.5,52.5,25.3,15.1,36.4
687,14:45:19,35.7,13.8,54.1,27.8,17.4,36.4
688,14:45:20,35.5,15.7,54.4,29,19.6,36.4
689,14:45:21,35.4,16.9,55.8,30.9,21.7,36.3
690,14:45:22,35.6,18.8,57.1,32.9,23.9,36.3
691,14:45:23,35.6,20.2,57.9,34.5,26,36.3
692,14:45:24,35.6,22.5,58.6,36.4,27.9,36.3
693,14:45:25,35.5,24.5,59.3,38.2,29.9,36.3
694,14:45:26,35.4,26.5,59.4,39.5,31.8,36.3
695,14:45:27,35.3,28.9,59.6,41.3,33.6,36.3
696,14:45:28,35.2,31,59.5,42.8,35.3,36.3
697,14:45:29,34.9,33.4,58.9,44.2,37,36.3
698,14:45:30,34.7,34.9,58.6,45.1,38.6,36.3
699,14:45:31,34.5,35.9,58.2,45.7,40.1,36.3
700,14:45:32,34.5,35.7,58.8,45.9,41.4,36.3
701,14:45:33,34.7,34.2,59.5,45.2,42.4,36.3
702,14:45:34,35.1,31.9,59.4,43.4,43.1,36.3
703,14:45:35,35.3,29,59.5,41.3,43.4,36.3
704,14:45:36,35.5,27.5,58.1,39.3,43.4,36.2
705,14:45:37,35.5,27.3,57.1,38.4,43.1,36.2
706,14:45:38,35.4,27.2,56.4,37.9,42.6,36.2
707,14:45:39,35.3,25.9,55.3,36.2,41.8,36.2
708,14:45:40,35.2,25.1,53.6,34.5,40.8,36.2
709,14:45:41,35,23.6,52.1,32.4,39.4,36.2
710,14:45:42,35,21.6,50.4,29.7,37.8,36.2
711,14:45:43,35.2,19.1,49.1,27,36,36.2
712,14:45:44,35.4,16.9,47.6,24.4,34.1,36.2
713,14:45:45,35.6,14.7,46.2,21.9,32.2,36.2
714,14:45:46,35.7,12.4,45.8,20.1,30.2,36
715,14:45:47,35.8,10.3,44.9,18.1,28.2,36
716,14:45:48,35.8,8.6,43.6,16.1,26,36
717,14:45:49,35.8,7,42.7,14.5,23.9,36
718,14:45:50,35.9,6.1,42.1,13.6,21.8,36
719,14:45:51,36,4.9,40.2,11.4,19.7,36
720,14:45:52,36,4.2,38.6,9.5,17.7,36
721,14:45:53,35.9,4,38,9,15.9,36
722,14:45:54,35.8,2.8,36.1,6.8,14.1,36
723,14:45:55,35.8,2.2,35.8,6.2,12.5,36
724,14:45:56,36,1.1,35,5.1,11,36.2
725,14:45:57,36,1,34.7,4.8,9.7,36.2
726,14:45:58,36,0.9,34.5,4.6,8.5,36.2
727,14:45:59,36,0.9,34.4,4.5,7.5,36.2
728,14:46:00,36,0.8,33.6,3.7,6.5,36.2
729,14:46:01,35.8,0.7,32.8,2.9,5.7,36
730,14:46:02,35.8,0.7,31.7,1.9,4.9,36
731,14:46:03,36,0.6,30.3,0.6,4.1,36
732,14:46:04,36,0.9,29.5,1,3.5,36
733,14:46:05,36.2,0.9,27.8,2.3,3.1,36
734,14:46:06,36.3,0.8,26.1,4,3,36
735,14:46:07,36.4,1.5,24,6.2,3.2,36
736,14:46:08,36.4,3,22,8.6,3.6,36
737,14:46:09,36.4,3.8,21.5,9.3,4,36
738,14:46:10,36.2,4.8,20.4,10.7,4.8,36
739,14:46:11,35.9,5.9,19.4,12.1,5.7,36
740,14:46:12,35.6,7.7,18.5,13.9,6.9,36
741,14:46:13,35.5,9.1,17.5,15.4,8.4,36
742,14:46:14,35.5,9.5,15.9,17.1,10,36
743,14:46:15,35.6,11.1,14.1,19.4,11.7,36
744,14:46:16,35.6,13.5,13,21.7,13.4,36
745,14:46:17,35.4,15.8,12.4,23.6,15.2,35.8
746,14:46:18,35.3,18.5,12.2,25.7,16.9,35.8
747,14:46:19,35.6,21.4,12.2,27.8,18.7,35.8
748,14:46:20,35.7,22.8,12.2,29,20.6,35.8
749,14:46:21,35.7,25.2,11.5,31.3,22.5,35.4
750,14:46:22,35.7,27.6,10.4,33.9,24.5,35.4
751,14:46:23,35.8,29.5,9.8,35.8,26.5,35.4
752,14:46:24,35.7,32,10.8,37.3,28.6,35.4
753,14:46:25,35.4,34.1,11.3,38.9,30.5,35.4
754,14:46:26,35.1,35.5,10.9,40.3,32.4,35.4
755,14:46:27,35.1,36,11,40.7,34.1,35.4
756,14:46:28,35.1,36.1,11.1,40.8,35.6,35.4
757,14:46:29,35.1,36.9,11.9,41.1,36.9,35.4
758,14:46:30,35.1,37,12.1,41.2,38.1,35.4
759,14:46:31,35.3,37.7,12.3,41.7,39.2,35.3
760,14:46:32,35.4,38.8,12.3,42.6,40,35.3
761,14:46:33,35.7,40.5,12.8,44,40.8,35.3
762,14:46:34,35.8,41.4,12.9,44.7,41.6,35.3
763,14:46:35,36,43.3,12.5,46.7,42.4,35.3
764,14:46:36,36,44.9,11.9,48.4,43.2,35.3
765,14:46:37,35.7,46.5,12.4,49.7,44.1,35.3
766,14:46:38,35.3,48.2,12.5,51.3,45.1,35.3
767,14:46:39,35.2,49.7,12.8,52.5,46.3,35.3
768,14:46:40,35,51.8,12.7,54.6,47.6,35.3
769,14:46:41,35,53.6,12.9,56.3,49.1,35.4
770,14:46:42,35.1,54.5,13.8,56.9,50.5,35.4
771,14:46:43,35.2,55.2,15.3,57.1,51.8,35.4
772,14:46:44,35.3,55.3,17,56.8,53,35.4
773,14:46:45,35.4,55,18.1,56.3,54,35.4
774,14:46:46,35.4,54.8,18.8,55.9,54.7,35.5
775,14:46:47,35.5,54.3,20.5,55.1,55.3,35.5
776,14:46:48,35.4,53.5,22.1,54.1,55.6,35.5
777,14:46:49,35.3,52.8,23.9,53.2,55.6,35.5
778,14:46:50,35.2,51.5,25.7,51.7,55.3,35.5
779,14:46:51,35.1,50.2,27.7,50.3,54.7,35.5
780,14:46:52,35.1,48.9,29.2,48.9,53.9,35.5
781,14:46:53,35.2,48,31,48,53,35.5
782,14:46:54,35.3,46.8,31.9,46.9,52,35.5
783,14:46:55,35.3,45.9,32.8,46,51,35.5
784,14:46:56,35.4,45.6,33.2,45.7,50,35.4
785,14:46:57,35.4,45.6,33.2,45.7,49,35.4
786,14:46:58,35.4,45.6,33.2,45.7,48.2,35.4
787,14:46:59,35.3,45.1,33.6,45.3,47.4,35.4
788,14:47:00,35.3,44.9,33.6,45,46.7,35.4
789,14:47:01,35.3,44.8,33.7,44.9,46.2,35.4
790,14:47:02,35.4,44.2,34,44.4,45.7,35.4
791,14:47:03,35.4,44.1,34,44.3,45.4,35.4
792,14:47:04,35.4,44.1,33.9,44.3,45.1,35.4
793,14:47:05,35.4,44.1,34,44.3,44.9,35.4
794,14:47:06,35.3,44,33.9,44.2,44.8,35.2
795,14:47:07,35.2,43.9,34.2,44.1,44.6,35.2
796,14:47:08,35.3,43.8,33.9,43.9,44.5,35.2
797,14:47:09,35.3,43.9,33.8,44,44.3,35.2
798,14:47:10,35.3,43.8,34,43.9,44.2,35.2
799,14:47:11,35.3,43.8,34,43.9,44.1,35.3
800,14:47:12,35.2,43.5,34.5,43.8,44.1,35.3
801,14:47:13,35.2,43.3,34.6,43.5,44,35.3
802,14:47:14,35.2,43.4,34.6,43.6,43.9,35.3
803,14:47:15,35.2,43.3,34.6,43.5,43.9,35.3
804,14:47:16,35.2,43.3,34.6,43.5,43.8,35.3
805,14:47:17,35.2,43.2,34.6,43.4,43.7,35.3
806,14:47:18,35.1,42.6,35.3,42.9,43.6,35.3
807,14:47:19,35,43,35.9,43.4,43.6,35.3
808,14:47:20,34.9,42.8,36.6,43.3,43.5,35.3
809,14:47:21,34.9,43,37.2,43.6,43.5,35.3
810,14:47:22,34.9,42.7,37.3,43.3,43.4,35.2
811,14:47:23,34.9,42.4,37.8,43.1,43.4,35.2
812,14:47:24,35,42.4,38.2,43.2,43.3,35.2
813,14:47:25,35.1,41.5,39.6,42.6,43.2,35.2
814,14:47:26,35.1,40.8,40.9,42.2,43.1,35.2
815,14:47:27,35.4,39.5,42.5,41.5,42.9,35.1
816,14:47:28,35.9,38.2,44,40.7,42.7,35.1
817,14:47:29,35.7,37.2,45.9,40.4,42.4,35.1
818,14:47:30,35.4,35.5,47,39.3,42,35.1
819,14:47:31,35.4,34,48.1,38.5,41.5,35.2
820,14:47:32,35.7,31.9,49.3,37.3,40.9,35.2
821,14:47:33,35.8,30.6,49.8,36.4,40.2,35.2
822,14:47:34,35.7,28.9,50.1,35.2,39.4,35.2
823,14:47:35,35.5,27.5,51,34.6,38.6,35.2
824,14:47:36,35.5,26.5,51.1,33.8,37.8,35.2
825,14:47:37,35.4,25.6,51.4,33.3,37,35.2
826,14:47:38,35.4,24.7,51.4,32.6,36.2,35.2
827,14:47:39,35.4,24.7,51.3,32.6,35.4,35.2
828,14:47:40,35.4,24,51.2,32,34.6,35.2
829,14:47:41,35.5,23.9,51,31.8,34,35.4
830,14:47:42,35.5,23.6,51.1,31.7,33.4,35.4
831,14:47:43,35.5,23.5,51.1,31.6,32.9,35.4
832,14:47:44,35.5,23.5,51.1,31.6,32.6,35.4
833,14:47:45,35.5,23.5,51.1,31.6,32.3,35.4
834,14:47:46,35.5,23.4,51.2,31.6,32,35.4
835,14:47:47,35.4,23.3,51.1,31.4,31.8,35.4
836,14:47:48,35.4,23.3,51.1,31.4,31.7,35.4
837,14:47:49,35.4,23.2,51.1,31.3,31.6,35.4
838,14:47:50,35.4,23.3,51,31.3,31.5,35.4
839,14:47:51,35.5,23,51,31.1,31.5,35.6
840,14:47:52,35.5,22.8,51,31,31.4,35.6
841,14:47:53,35.5,23,50.9,31,31.3,35.6
842,14:47:54,35.5,22.8,50.9,30.9,31.3,35.6
843,14:47:55,35.5,23,50.9,31,31.2,35.6
844,14:47:56,35.5,23,51,31.1,31.2,35.6
845,14:47:57,35.5,22.8,51.3,31.2,31.1,35.6
846,14:47:58,35.5,22.8,51.6,31.4,31.1,35.6
847,14:47:59,35.5,22.8,51.8,31.6,31.2,35.6
848,14:48:00,35.5,23,52,31.8,31.2,35.6
849,14:48:01,35.2,23,52.1,31.9,31.3,35.7
850,14:48:02,35.2,22.8,52.2,31.9,31.4,35.7
851,14:48:03,35.2,22.8,52.2,31.9,31.5,35.7
852,14:48:04,35.2,23.2,52.2,32.1,31.6,35.7
853,14:48:05,35.2,23.2,52.3,32.2,31.7,35.7
854,14:48:06,35.2,23.3,52.3,32.3,31.8,35.7
855,14:48:07,35.2,23.3,52.3,32.3,31.9,35.7
856,14:48:08,35.2,23.3,52.3,32.3,32,35.7
857,14:48:09,35.2,23.3,52.3,32.3,32.1,35.7
858,14:48:10,35.2,23.2,52.2,32.1,32.1,35.7
859,14:48:11,35.2,23.2,52.2,32.1,32.1,35.7
860,14:48:12,35.1,23.1,52.2,32,32.2,35.8
861,14:48:13,35.1,23.1,52.2,32,32.2,35.8
862,14:48:14,35.1,23.1,52.2,32,32.2,35.8
863,14:48:15,35.1,23.2,52.3,32.2,32.2,35.8
864,14:48:16,35.2,23.2,52.3,32.2,32.2,35.9
865,14:48:17,35.2,23.2,52.5,32.3,32.2,35.9
866,14:48:18,35.2,23,52.5,32.2,32.1,35.9
867,14:48:19,35.2,23,52.5,32.2,32.1,35.9
868,14:48:20,35.2,22.8,52.4,32,32.1,35.9
869,14:48:21,35.2,23,52.5,32.2,32.1,36.1
870,14:48:22,35.2,23,52.4,32.1,32.1,36.1
871,14:48:23,35.2,22.8,52.5,32.1,32.1,36.1
872,14:48:24,35.2,23,52.5,32.2,32.2,36.1
873,14:48:25,35.2,22.8,52.5,32.1,32.1,36.1
874,14:48:26,35,23,52.5,32.2,32.1,36.2
875,14:48:27,35,23,52.5,32.2,32.1,36.2
876,14:48:28,35,23,52.4,32.1,32.1,36.2
877,14:48:29,35,23,52.5,32.2,32.1,36.2
878,14:48:30,35,22.8,52.4,32,32.1,36.2
879,14:48:31,35,22.8,52.5,32.1,32.1,36.2
880,14:48:32,35.1,23,52.4,32.1,32.1,36.2
881,14:48:33,35.1,23,52.4,32.1,32.1,36.2
882,14:48:34,35.1,23,52.4,32.1,32.1,36.2
883,14:48:35,35.1,23,52.4,32.1,32.1,36.2
884,14:48:36,35.1,23,52.4,32.1,32.1,36.2
885,14:48:37,35.2,22.8,52.4,32,32.1,36.3
886,14:48:38,35.2,22.8,52.4,32,32.1,36.3
887,14:48:39,35.2,23,52.4,32.1,32.1,36.3
888,14:48:40,35.2,22.8,52.5,32.1,32.1,36.3
889,14:48:41,35.2,23,52.4,32.1,32.1,36.3
890,14:48:42,35.1,23,52.4,32.1,32.1,36.4
891,14:48:43,35.1,23,52.4,32.1,32.1,36.4
892,14:48:44,35.1,23,52.5,32.2,32.1,36.4
893,14:48:45,35.1,22.8,52.4,32,32.1,36.4
894,14:48:46,35.2,23,52.5,32.2,32.1,36.5
895,14:48:47,35.2,23,52.5,32.2,32.1,36.5
896,14:48:48,35.2,22.8,52.5,32.1,32.1,36.5
897,14:48:49,35.2,23,52.7,32.3,32.1,36.5
898,14:48:50,35.3,22.7,53.3,32.5,32.2,36.5
899,14:48:51,35.3,22.3,53.4,32.3,32.2,36.5
900,14:48:52,35.2,21.7,53.6,32.1,32.2,36.6
901,14:48:53,35.2,21.3,53.7,31.8,32.2,36.6
902,14:48:54,35.2,21,53.7,31.7,32.1,36.6
903,14:48:55,35.2,20.9,53.8,31.7,32.1,36.6
