Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
1,14:26:05,32.5,31.1,27.2,31.3,31.3,36
2,14:26:05,32.3,32.3,28.8,32.3,31.8,36
3,14:26:06,32.5,33.4,29.3,33.4,32.3,36
4,14:26:07,32.6,34.1,28.3,34.1,32.8,36
5,14:26:08,32.5,33.9,27.4,34,33,35.9
6,14:26:09,32.5,33,26.4,33.2,33,35.9
7,14:26:10,32.5,32.3,27,32.4,32.9,35.9
8,14:26:11,32.5,32.5,27.5,32.6,32.9,35.9
9,14:26:12,32.4,31.8,28,31.9,32.8,35.9
10,14:26:13,32.4,30.8,27.6,30.9,32.6,36.1
11,14:26:14,32.5,30.1,27.7,30.2,32.5,36.1
12,14:26:15,32.5,29.1,28,29.2,32.2,36.1
13,14:26:16,32.4,28.8,28.8,28.8,31.7,36.1
14,14:26:17,32.3,28.8,29.5,28.8,31.2,36.1
15,14:26:18,32.4,28.8,30.3,28.8,30.7,36.2
16,14:26:19,32.4,29.2,30.6,29.2,30.3,36.2
17,14:26:20,32.3,30,30.7,30,30,36.2
18,14:26:21,32.3,29.7,30.6,29.7,29.7,36.2
19,14:26:22,32.4,29.2,30.9,29.2,29.5,36.2
20,14:26:23,32.7,28.9,30.4,28.9,29.3,36.4
21,14:26:24,32.8,28,30.6,28,29,36.4
22,14:26:25,33,27,31.5,27.1,28.8,36.4
23,14:26:26,32.9,27.6,31.5,27.7,28.7,36.4
24,14:26:27,32.9,27.5,30.5,27.5,28.6,36.4
25,14:26:28,33,27,30.3,27,28.4,36.4
26,14:26:29,33.1,26.9,30.9,26.9,28.2,36.4
27,14:26:30,33.2,26.8,31.1,26.8,27.9,36.4
28,14:26:31,33.2,26.6,31.7,26.6,27.6,36.4
29,14:26:32,33.2,25.9,32.5,26,27.3,36.4
30,14:26:33,33.3,25.5,33.3,25.7,26.9,36.5
31,14:26:34,33.3,24.5,33.4,24.8,26.6,36.5
32,14:26:35,33.2,24.4,34.5,24.8,26.4,36.5
33,14:26:36,33.1,24.7,35.6,25.3,26.2,36.5
34,14:26:37,33.1,25.6,36.6,26.4,26,36.5
35,14:26:38,33,25,37.3,26,25.9,36.5
36,14:26:39,33,24.4,37.3,25.5,25.8,36.5
37,14:26:40,33,23.9,38.1,25.2,25.6,36.5
38,14:26:41,32.9,23.9,39.4,25.6,25.5,36.5
39,14:26:42,32.6,24.1,40.8,26.4,25.6,36.5
40,14:26:43,32.5,24,41.3,26.5,25.7,36.6
41,14:26:44,32.4,24.4,42.3,27.4,25.9,36.6
42,14:26:45,32.3,24.2,43.5,27.7,26.2,36.6
43,14:26:46,32.3,24.1,44.4,28.1,26.5,36.6
44,14:26:47,32.3,24.4,45.2,28.8,26.7,36.6
45,14:26:48,32.4,24.7,45.7,29.2,27,36.6
46,14:26:49,32.4,25.1,46.3,30,27.5,36.6
47,14:26:50,32.5,25.6,47.3,30.9,28.1,36.6
48,14:26:51,32.7,25.3,48.1,31.2,28.6,36.6
49,14:26:52,32.9,24.8,48.8,31.1,29.1,36.6
50,14:26:53,33,24.4,49.2,31.1,29.5,36.6
51,14:26:54,33,24.3,49.4,31.1,29.9,36.6
52,14:26:55,33.1,24.3,50,31.5,30.3,36.6
53,14:26:56,33.1,24.1,50.5,31.7,30.6,36.6
54,14:26:57,33.1,23.5,51.2,31.6,30.9,36.6
55,14:26:58,33.1,22.8,51.2,31.1,31.1,36.7
56,14:26:59,33.1,22.4,51.4,31,31.2,36.7
57,14:27:00,33.1,22.2,51.9,31.2,31.2,36.7
58,14:27:01,33.1,22.4,52.5,31.8,31.3,36.7
59,14:27:02,33.1,22.5,53.4,32.4,31.4,36.7
60,14:27:03,33.1,23,53.8,33.1,31.6,36.6
61,14:27:04,33,23.3,54.4,33.8,31.9,36.6
62,14:27:05,33,23.1,55,34,32.2,36.6
63,14:27:06,33,23.1,55.5,34.4,32.4,36.6
64,14:27:07,33,23.2,56.2,35,32.8,36.6
65,14:27:08,33,23.3,56.6,35.4,33.2,36.6
66,14:27:09,33,23.5,56.8,35.7,33.7,36.6
67,14:27:10,33,23.8,57.2,36.1,34.2,36.6
68,14:27:11,33,23.5,57.7,36.3,34.6,36.6
69,14:27:12,33,24.1,58.3,37.2,35.1,36.6
70,14:27:13,33.1,24.5,58.5,37.6,35.5,36.8
71,14:27:14,33,25.2,58.8,38.3,36,36.8
72,14:27:15,32.9,26.4,58.7,39,36.5,36.8
73,14:27:16,32.8,27,58.6,39.4,37,36.8
74,14:27:17,32.7,27.8,58.4,39.8,37.5,36.8
75,14:27:18,32.5,28.2,58.3,40,37.9,36.7
76,14:27:19,32.4,28.5,58.3,40.2,38.4,36.7
77,14:27:20,32.4,28.6,58.2,40.2,38.8,36.7
78,14:27:21,32.4,28.6,58.2,40.2,39.2,36.7
79,14:27:22,32.4,28.6,58.1,40.1,39.5,36.7
80,14:27:23,32.3,28.6,58,40.1,39.7,36.9
81,14:27:24,32.3,28.9,57.8,40.1,39.9,36.9
82,14:27:25,32.2,29.1,57.6,40.1,40,36.9
83,14:27:26,32.2,29.3,57.4,40.1,40.1,36.9
84,14:27:27,32.2,29.4,57.4,40.2,40.1,36.9
85,14:27:28,32.2,29.4,57.2,40.1,40.1,36.9
86,14:27:29,32.2,29.2,57.1,39.8,40.1,36.9
87,14:27:30,32.3,28.9,57,39.5,40,36.9
88,14:27:31,32.3,28.8,57,39.4,39.9,36.9
89,14:27:32,32.3,28.5,57.2,39.4,39.9,36.9
90,14:27:33,32.3,28.3,57.1,39.2,39.8,36.6
91,14:27:34,32.4,28.1,56.7,38.8,39.6,36.6
92,14:27:35,32.5,27.6,56.4,38.2,39.5,36.6
93,14:27:36,32.5,27.6,56.3,38.1,39.3,36.6
94,14:27:37,32.5,27.7,56.1,38.1,39.1,36.6
95,14:27:38,32.6,28,56,38.2,38.9,36.5
96,14:27:39,32.6,28,55.7,38,38.7,36.5
97,14:27:40,32.6,28.1,55.3,37.8,38.5,36.5
98,14:27:41,32.7,27.8,55,37.4,38.3,36.5
99,14:27:42,32.7,28.1,54.4,37.2,38.1,36.5
100,14:27:43,32.7,28.8,54.5,37.8,38,36.6
101,14:27:44,32.6,29.4,54.4,38.3,37.9,36.6
102,14:27:45,32.6,30.1,54.2,38.6,37.9,36.6
103,14:27:46,32.5,31.1,54.3,39.5,38.1,36.6
104,14:27:47,32.5,31.4,54.9,40,38.3,36.6
105,14:27:48,32.4,31.5,55.3,40.4,38.5,36.5
106,14:27:49,32.3,31.6,55.5,40.6,38.8,36.5
107,14:27:50,32.3,31.7,55.9,40.9,39.1,36.5
108,14:27:51,32.2,31.1,56.2,40.7,39.4,36.5
109,14:27:52,32.2,30.7,56.2,40.4,39.7,36.5
110,14:27:53,32.2,30.5,56.4,40.3,40,36.6
111,14:27:54,32.2,30,56.5,40,40.2,36.6
112,14:27:55,32.2,29.5,56.6,39.8,40.3,36.6
113,14:27:56,32.2,29.2,57.2,39.9,40.3,36.6
114,14:27:57,32.3,28.6,57.6,39.8,40.3,36.6
115,14:27:58,32.4,28.1,57.6,39.4,40.2,36.5
116,14:27:59,32.5,27.6,57.8,39.2,40,36.5
117,14:28:00,32.5,27.5,58,39.2,39.9,36.5
118,14:28:01,32.6,27.3,58.1,39.2,39.7,36.5
119,14:28:02,32.8,26.6,58.3,38.8,39.6,36.5
120,14:28:03,32.8,26.7,58.7,39.2,39.4,36.4
121,14:28:04,32.8,26.7,58.6,39.2,39.4,36.4
122,14:28:05,32.8,26.7,58.7,39.2,39.3,36.4
123,14:28:06,32.9,26.5,58.4,38.8,39.2,36.4
124,14:28:07,32.9,26.5,58.1,38.6,39.1,36.4
125,14:28:08,32.9,26.8,57.8,38.6,39,36.5
126,14:28:09,33,26.6,57.3,38.1,38.9,36.5
127,14:28:10,33.1,26.1,56.4,37.2,38.7,36.5
128,14:28:11,33.2,25.8,55.6,36.3,38.4,36.5
129,14:28:12,33.2,25.5,55,35.6,38.1,36.5
130,14:28:13,33.1,25.3,53.9,34.8,37.7,36.5
131,14:28:14,33.2,25.3,53,34.2,37.2,36.5
132,14:28:15,33.3,24.9,51.9,33.2,36.6,36.5
133,14:28:16,33.3,25.3,51.5,33.2,36,36.5
134,14:28:17,33.3,25.5,50.9,32.9,35.4,36.5
135,14:28:18,33.3,25.7,51.2,33.3,34.9,36.5
136,14:28:19,33.2,26.3,51.4,33.9,34.5,36.5
137,14:28:20,33.2,26.3,51.5,33.9,34.1,36.5
138,14:28:21,33.2,26,52,34.1,33.9,36.5
139,14:28:22,33.2,25.8,52.3,34.1,33.8,36.5
140,14:28:23,33.2,25.7,53.2,34.6,33.7,36.6
141,14:28:24,33.3,25,53.3,34.2,33.7,36.6
142,14:28:25,33.3,25,53.2,34.1,33.8,36.6
143,14:28:26,33.3,24.8,53,33.8,33.9,36.6
144,14:28:27,33.3,24.7,53.1,33.8,34,36.6
145,14:28:28,33.3,24.1,53.5,33.6,34,36.6
146,14:28:29,33.4,23.5,54.3,33.8,34,36.6
147,14:28:30,33.4,24.5,54.9,34.9,34.1,36.6
148,14:28:31,33.3,25.7,55.4,36.1,34.3,36.6
149,14:28:32,33.1,26.5,55.6,36.8,34.6,36.6
150,14:28:33,32.9,26.9,56.1,37.5,34.9,36.6
151,14:28:34,32.9,27,56.1,37.6,35.2,36.6
152,14:28:35,32.8,27.3,56.1,37.8,35.6,36.6
153,14:28:36,32.6,28.3,56.3,38.6,36.1,36.6
154,14:28:37,32.5,28.6,56.4,39,36.6,36.6
155,14:28:38,32.6,29.5,57.1,40.1,37.2,36.6
156,14:28:39,32.6,29.7,57.7,40.6,37.9,36.6
157,14:28:40,32.6,30.2,57.5,40.9,38.5,36.6
158,14:28:41,32.6,30.7,57.3,41,39,36.6
159,14:28:42,32.6,31.3,56.7,41.1,39.4,36.6
160,14:28:43,32.5,31.9,56.7,41.7,39.8,36.5
161,14:28:44,32.5,32,57.4,42.1,40.3,36.5
162,14:28:45,32.5,32.5,57.7,42.7,40.8,36.5
163,14:28:46,32.5,32.6,57.8,42.8,41.2,36.5
164,14:28:47,32.6,33.2,57.9,43.4,41.6,36.5
165,14:28:48,32.6,33.8,57.3,43.4,42,36.4
166,14:28:49,32.6,33.6,56.4,42.8,42.2,36.4
167,14:28:50,32.5,33.2,55.8,42,42.3,36.4
168,14:28:51,32.6,33.8,55.2,42.1,42.4,36.4
169,14:28:52,32.6,34,54.4,41.8,42.5,36.4
170,14:28:53,32.6,33.9,53.9,41.5,42.5,36.3
171,14:28:54,32.7,34.2,53.6,41.6,42.4,36.3
172,14:28:55,32.7,34.5,53.2,41.6,42.3,36.3
173,14:28:56,32.7,34.1,53,41.1,42.1,36.3
174,14:28:57,32.7,34.1,53,41.1,41.9,36.3
175,14:28:58,32.7,34.1,53,41.1,41.7,36.2
176,14:28:59,32.7,34.1,53,41.1,41.5,36.2
177,14:29:00,32.7,34.1,52.9,41,41.4,36.2
178,14:29:01,32.7,34.1,52.7,41,41.3,36.2
179,14:29:02,32.7,34.1,52.7,41,41.2,36.2
180,14:29:03,32.7,33.9,52.5,40.7,41.1,36.2
181,14:29:04,32.6,33.4,52.7,40.4,41,36.2
182,14:29:05,32.6,33.4,53.1,40.6,40.9,36.2
183,14:29:06,32.4,32.6,52.6,39.7,40.8,36.2
184,14:29:07,32.2,32,52.2,39,40.6,36.2
185,14:29:08,32.1,31.6,51.7,38.3,40.3,36.7
186,14:29:09,31.9,30.3,51.3,37.1,39.9,36.7
187,14:29:10,31.9,30.3,50.5,36.6,39.4,36.7
188,14:29:11,31.9,29.8,50,35.9,38.9,36.7
189,14:29:12,31.9,29.7,50.1,35.8,38.4,36.7
190,14:29:13,32,29.4,50,35.6,37.9,36.6
191,14:29:14,32,29.2,49.9,35.3,37.4,36.6
192,14:29:15,32,29.2,49.8,35.3,36.9,36.6
193,14:29:16,32.2,28.8,48.9,34.4,36.3,36.6
194,14:29:17,32.3,28.9,48.3,34.2,35.9,36.6
195,14:29:18,32.3,28.9,48.3,34.2,35.4,36.7
196,14:29:19,32.3,28.9,48.3,34.2,35.2,36.7
197,14:29:20,32.3,28.3,48.4,33.8,34.9,36.7
198,14:29:21,32.4,28.2,48.4,33.7,34.6,36.7
199,14:29:22,32.4,28.2,48.4,33.7,34.4,36.7
200,14:29:23,32.4,28,48.4,33.5,34.2,36.7
201,14:29:24,32.4,28,48.3,33.4,34,36.7
202,14:29:25,32.4,28.1,48.2,33.5,33.8,36.7
203,14:29:26,32.4,28.1,48.2,33.5,33.8,36.7
204,14:29:27,32.3,28.2,48.3,33.6,33.7,36.7
205,14:29:28,32.4,28.1,48.2,33.5,33.6,36.7
206,14:29:29,32.4,28.1,48.2,33.5,33.6,36.7
207,14:29:30,32.4,28.1,48.1,33.4,33.5,36.7
208,14:29:31,32.4,27.8,48.2,33.3,33.5,36.7
209,14:29:32,32.4,27.8,48,33.2,33.4,36.7
210,14:29:33,32.5,28,48.1,33.3,33.4,36.6
211,14:29:34,32.5,27.6,48.8,33.4,33.4,36.6
212,14:29:35,32.7,26.4,49.8,33,33.4,36.6
213,14:29:36,32.9,24.9,50.4,32.2,33.2,36.6
214,14:29:37,33,23.3,51.6,31.8,33,36.6
215,14:29:38,33,22.8,52.7,32.2,32.9,36.6
216,14:29:39,32.9,22.7,54.1,33.1,32.9,36.6
217,14:29:40,32.9,21.9,55.2,33.4,32.9,36.6
218,14:29:41,32.9,20.6,55.4,32.7,32.8,36.6
219,14:29:42,33.1,19.7,54.9,31.7,32.7,36.6
220,14:29:43,33,19.1,55.1,31.5,32.5,36.5
221,14:29:44,33.1,18.4,55.1,31.1,32.3,36.5
222,14:29:45,33.1,17.4,56.1,31.4,32.1,36.5
223,14:29:46,33,18.3,56.2,32,32.1,36.5
224,14:29:47,32.7,20.5,57.2,34,32.3,36.5
225,14:29:48,32.7,22.6,58.3,36.2,32.7,36.5
226,14:29:49,32.6,24.1,58.7,37.5,33.1,36.5
227,14:29:50,32.4,25.8,59.3,39,33.7,36.5
228,14:29:51,32,28,59.4,40.5,34.5,36.5
229,14:29:52,31.8,30,59.3,41.9,35.5,36.5
230,14:29:53,32,31.7,58.9,42.9,36.7,36.4
231,14:29:54,32.5,33.5,59.2,44.4,38,36.4
232,14:29:55,32.9,34.4,58.7,44.8,39.3,36.4
233,14:29:56,33,34.9,58.8,45.3,40.7,36.4
234,14:29:57,33.2,35.7,58.4,45.6,41.8,36.4
235,14:29:58,33.4,36.5,58.4,46.2,42.8,36.5
236,14:29:59,33.5,37,57.6,46.2,43.7,36.5
237,14:30:00,33.5,38.3,57,46.8,44.5,36.5
238,14:30:01,33.4,38.2,55.7,46,45,36.5
239,14:30:02,33.3,38.3,54.1,45.3,45.4,36.5
240,14:30:03,33.3,38.8,52.3,44.7,45.5,36.5
241,14:30:04,33.4,38.8,50.2,43.7,45.5,36.5
242,14:30:05,33.4,37.8,48.3,42,45.2,36.5
243,14:30:06,33.2,37.6,46.3,41,44.8,36.5
244,14:30:07,33.2,38.9,44.7,41.5,44.4,36.5
245,14:30:08,33.1,39.4,43,41.5,43.9,36.8
246,14:30:09,33,39.1,41.9,40.9,43.4,36.8
247,14:30:10,33,39.1,41.9,40.9,42.8,36.8
248,14:30:11,33.1,39.9,42.3,41.8,42.3,36.8
249,14:30:12,33.5,41.7,42.9,43.6,42.2,36.8
250,14:30:13,34,43.2,44.2,45.5,42.2,36.7
251,14:30:14,33.2,44.1,46.4,47.1,42.6,36.7
252,14:30:15,32.3,44.7,48.1,48.2,43.2,36.7
253,14:30:16,32.1,45.6,49.1,49.4,44,36.7
254,14:30:17,32,47.4,49,51,45,36.7
255,14:30:18,31.7,49.3,49.1,52.9,46.1,36.8
256,14:30:19,31.6,50.7,49.3,54.2,47.5,36.8
257,14:30:20,31.7,52.3,48.8,55.5,48.9,36.8
258,14:30:21,31.7,53,48.1,56,50.3,36.8
259,14:30:22,31.8,53.1,47.7,55.9,51.6,36.8
260,14:30:23,31.8,53.2,46.5,55.7,52.6,36.3
261,14:30:24,31.8,53.9,44.8,55.9,53.5,36.3
262,14:30:25,31.9,54.1,43.2,55.7,54.2,36.3
263,14:30:26,31.9,54.1,41.4,55.3,54.8,36.3
264,14:30:27,31.8,53.4,39.3,54.2,55.1,36.3
265,14:30:28,31.9,53.2,37.5,53.7,55.2,36.4
266,14:30:29,32.1,52.8,35.6,53.1,55.1,36.4
267,14:30:30,32.4,51.8,33.9,52,54.7,36.4
268,14:30:31,32.8,50.6,32.8,50.6,54.2,36.4
269,14:30:32,32.8,48.9,33.1,49,53.5,36.4
270,14:30:33,32.8,47.5,32.5,47.6,52.7,36.3
271,14:30:34,32.7,46.3,31.1,46.3,51.7,36.3
272,14:30:35,32.4,44.9,29.6,44.9,50.7,36.3
273,14:30:36,32.4,43.4,28.3,43.4,49.5,36.3
274,14:30:37,32.1,44,26.6,44.1,48.5,36.3
275,14:30:38,32,44.4,25.3,44.7,47.6,36.3
276,14:30:39,31.9,44,23.5,44.4,46.7,36.3
277,14:30:40,31.9,44,22.5,44.6,46,36.3
278,14:30:41,32.2,43.8,21.1,44.6,45.4,36.3
279,14:30:42,32.6,43.4,20.4,44.5,44.9,36.3
280,14:30:43,32.7,43.5,20,44.7,44.6,36.1
281,14:30:44,32.9,43.3,18.6,44.8,44.5,36.1
282,14:30:45,33,42.8,17.8,44.6,44.4,36.1
283,14:30:46,33,42.5,17.7,44.3,44.5,36.1
284,14:30:47,33,42.4,17.7,44.1,44.5,36.1
285,14:30:48,33,42.4,17.8,44.1,44.5,36.1
286,14:30:49,33,42.4,17.8,44.1,44.4,36.1
287,14:30:50,33,41.9,16.6,44,44.4,36.1
288,14:30:51,33,42,15.7,44.4,44.4,36.1
289,14:30:52,33,42.3,14.7,45,44.4,36.1
290,14:30:53,33,42.7,14,45.6,44.5,36.1
291,14:30:54,32.9,42.6,13.1,45.8,44.6,36.1
292,14:30:55,32.9,42.8,12.6,46.2,44.8,36.1
293,14:30:56,32.8,42.5,12.2,46.1,45,36.1
294,14:30:57,32.8,42.7,11.9,46.4,45.2,36.1
295,14:30:58,32.7,43.4,9.8,47.9,45.6,36.1
296,14:30:59,32.7,43.5,8.7,48.4,46,36.1
297,14:31:00,32.6,42.8,7.8,48.3,46.4,36.1
298,14:31:01,32.5,42.2,5.7,48.7,46.8,36.1
299,14:31:02,32.6,41.7,3.7,49.3,47.3,36.1
300,14:31:03,32.4,40.5,2.6,48.8,47.6,36.1
301,14:31:04,32.4,39.2,2,48.2,47.8,36.1
302,14:31:05,32.4,38,1.8,47.3,47.9,36.1
303,14:31:06,32.4,36.9,1.5,46.7,48,36.1
304,14:31:07,32.4,35.7,1.2,45.9,47.9,36.1
305,14:31:08,32.4,34.8,1.2,45.2,47.7,36.1
306,14:31:09,32.4,33.2,1.9,43.5,47.2,36.1
307,14:31:10,32.3,31.4,3.7,40.9,46.4,36.1
308,14:31:11,32.3,30.3,3.9,40,45.6,36.1
309,14:31:12,32.3,28.6,3.5,39,44.6,36.1
310,14:31:13,32.5,26.3,3.9,37,43.4,36
311,14:31:14,32.5,24.5,5.7,34.6,42,36
312,14:31:15,32.6,22,6.7,32.1,40.5,36
313,14:31:16,32.6,20.5,8.2,29.9,38.8,36
314,14:31:17,32.6,19.8,8.7,29,37.1,36
315,14:31:18,32.8,20.6,10.4,28.4,35.4,36
316,14:31:19,33,20.8,13,26.8,33.8,36
317,14:31:20,33.3,22.5,14.6,27.3,32.4,36
318,14:31:21,33.7,24,16.8,27.4,31.2,36
319,14:31:22,33.2,25.6,18.2,28.2,30.1,36
320,14:31:23,32.6,27.4,19.3,29.4,29.3,36
321,14:31:24,32.7,27.3,21.3,28.6,28.7,36
322,14:31:25,32.6,28,23.1,28.8,28.4,36
323,14:31:26,32.7,27.7,25,28.2,28.2,36
324,14:31:27,32.7,27.8,26.8,28,28.1,36
325,14:31:28,32.5,28.3,27.2,28.4,28.1,36.1
326,14:31:29,32.4,29,27.3,29.1,28.3,36.1
327,14:31:30,32.4,29.5,27.4,29.7,28.6,36.1
328,14:31:31,32.4,29.5,27.6,29.6,28.8,36.1
329,14:31:32,32.3,30,27.4,30.1,29,36.1
330,14:31:33,32.3,30.5,26.2,30.7,29.1,36
331,14:31:34,32.2,31.1,24,31.7,29.4,36
332,14:31:35,32.1,31.5,21.3,32.6,29.8,36
333,14:31:36,32.1,33.2,19.4,34.8,30.5,36
334,14:31:37,31.8,32,18.4,34.1,31.1,36
335,14:31:38,31.6,30.8,16.4,33.7,31.6,36
336,14:31:39,32.1,28.8,14.9,32.5,32,36
337,14:31:40,32.5,28.3,12.8,33.1,32.3,36
338,14:31:41,32.6,27.5,10.1,34,32.7,36
339,14:31:42,32.6,26.1,7.9,34.2,33.1,36
340,14:31:43,32.4,25.3,6.5,34.6,33.5,36.1
341,14:31:44,32.4,23.4,5.8,33.7,33.7,36.1
342,14:31:45,32.4,22.4,5.5,33.2,33.8,36.1
343,14:31:46,32.4,21.9,5.6,32.8,33.6,36.1
344,14:31:47,32.4,21.3,5.1,32.7,33.4,36.1
345,14:31:48,32.5,18.5,5,31.1,33.2,36.1
346,14:31:49,32.4,17,4.5,30.7,33,36.1
347,14:31:50,32.4,15.1,5,29.2,32.6,36.1
348,14:31:51,32.5,13.3,6.2,27.3,31.9,36.1
349,14:31:52,32.6,11.6,7.8,25.1,31,36.1
350,14:31:53,32.5,10,8.8,23.4,29.9,36.1
351,14:31:54,32.7,8.3,10.4,21.3,28.7,36.1
352,14:31:55,33.4,6.8,12.7,18.6,27.2,36.1
353,14:31:56,33.9,6,14.8,16.3,25.6,36.1
354,14:31:57,34.1,6.7,16,15.5,23.8,36.1
355,14:31:58,34.6,6.8,17.7,14.1,22.1,36.2
356,14:31:59,34.9,6.6,19.5,12.4,20.3,36.2
357,14:32:00,35.4,6.1,21.8,10.3,18.4,36.2
358,14:32:01,35.9,5.1,22.9,8.7,16.6,36.2
359,14:32:02,35.9,5.1,24.8,7.3,14.8,36.2
360,14:32:03,35.5,6.5,26.2,7.5,13.2,36.2
361,14:32:04,35.4,7.6,27.7,7.9,11.9,36.3
362,14:32:05,35.8,6.8,29.5,6.8,10.7,36.3
363,14:32:06,35.6,7,31.8,7.3,9.8,36.3
364,14:32:07,35.3,7.4,33.1,8,9,36.3
365,14:32:08,35.2,7.4,33.9,8.4,8.5,36.3
366,14:32:09,35.1,7.7,34.4,8.9,8.1,36.3
367,14:32:10,35.1,8,34.8,9.3,8,36.3
368,14:32:11,35,7.7,35.7,9.6,8.1,36.3
369,14:32:12,34.9,7.3,36.3,9.6,8.3,36.3
370,14:32:13,34.9,6.6,36.1,9,8.5,36.2
371,14:32:14,34.7,5.6,36.6,8.6,8.5,36.2
372,14:32:15,34.5,4.4,36.8,8.1,8.7,36.2
373,14:32:16,34.5,3.3,37.3,8,8.7,36.2
374,14:32:17,34.5,3.2,37.4,8.1,8.8,36.2
375,14:32:18,34.7,3.3,37.3,8,8.7,36.1
376,14:32:19,34.7,3.4,37.4,8.2,8.6,36.1
377,14:32:20,34.7,4,38.5,9.3,8.7,36.1
378,14:32:21,34.7,3.9,39.4,10.2,8.7,36.1
379,14:32:22,34.7,3.3,38.8,9.4,8.7,36.1
380,14:32:23,34.6,2.5,37.7,8.1,8.6,36.1
381,14:32:24,34.6,2,37.3,7.6,8.5,36.1
382,14:32:25,34.8,1.6,37,7.2,8.4,36.1
383,14:32:26,34.8,1.6,36.6,6.8,8.3,36.1
384,14:32:27,34.9,1.5,36.1,6.3,8.1,36.1
385,14:32:28,34.9,1.5,35.6,5.8,7.9,36
386,14:32:29,34.9,1.1,35.6,5.7,7.6,36
387,14:32:30,34.9,1.3,35.6,5.8,7.3,36
388,14:32:31,35,1.1,35.5,5.6,6.8,36
389,14:32:32,35,1.1,35.5,5.6,6.5,36
390,14:32:33,35,1.1,35.4,5.5,6.2,36
391,14:32:34,34.9,1.3,35.5,5.7,6,36
392,14:32:35,35,1.1,35.4,5.5,5.8,36
393,14:32:36,34.9,1.4,35.4,5.6,5.7,36
394,14:32:37,35.1,1.4,34.8,5,5.6,36
395,14:32:38,35,1.5,34.4,4.6,5.5,35.8
396,14:32:39,35,2,34.3,4.7,5.4,35.8
397,14:32:40,35.3,2.7,33.3,4.3,5.2,35.8
398,14:32:41,35.7,3.8,32,4.3,5.1,35.8
399,14:32:42,35.7,4.1,31.6,4.4,5,35.8
400,14:32:43,35.7,4.1,31.5,4.4,4.8,35.7
401,14:32:44,35.7,4.1,31.5,4.4,4.7,35.7
402,14:32:45,35.7,4,31.5,4.3,4.6,35.7
403,14:32:46,35.7,4.2,31.5,4.5,4.5,35.7
404,14:32:47,35.7,4.2,31.5,4.5,4.4,35.7
405,14:32:48,35.7,4.2,31.5,4.5,4.4,35.7
406,14:32:49,35.8,4.3,31.6,4.6,4.4,35.8
407,14:32:50,35.8,4.3,31.6,4.6,4.4,35.8
408,14:32:51,35.8,4.3,31.6,4.6,4.5,35.8
409,14:32:52,35.8,4.3,31.6,4.6,4.5,35.8
410,14:32:53,35.8,4.3,31.6,4.6,4.5,35.8
411,14:32:54,35.8,4.3,31.6,4.6,4.5,35.8
412,14:32:55,35.8,4.3,31.6,4.6,4.6,35.8
413,14:32:56,35.8,4.3,31.6,4.6,4.6,35.8
414,14:32:57,35.8,4.3,31.6,4.6,4.6,35.8
415,14:32:58,35.9,4.3,31.5,4.6,4.6,35.9
416,14:32:59,36,4.3,31.1,4.5,4.6,35.9
417,14:33:00,35.9,4.8,29.7,4.8,4.6,35.9
418,14:33:01,35.9,4.8,29.5,4.8,4.6,35.9
419,14:33:02,35.9,5,29.4,5,4.7,35.9
420,14:33:03,35.9,5.2,29.3,5.3,4.7,35.9
421,14:33:04,35.7,5.8,28.4,6,4.9,35.9
422,14:33:05,35.4,6.9,27.1,7.5,5.2,35.9
423,14:33:06,35,7.7,25.3,9,5.6,35.9
424,14:33:07,34.4,9.4,24.1,11.1,6.3,35.9
425,14:33:08,34.2,11.1,22.1,13.7,7.2,35.9
426,14:33:09,33.9,12.6,20.9,15.5,8.3,35.9
427,14:33:10,33.7,12.2,18.6,16.7,9.5,35.9
428,14:33:11,33.7,12,17,17.7,10.8,35.9
429,14:33:12,33.8,10.5,16.2,17.3,12,35.9
430,14:33:13,33.7,8.8,15.3,17.1,13.2,35.9
431,14:33:14,33.7,6.8,14.5,16.9,14.3,36
432,14:33:15,33.7,5.6,14.2,16.8,15.2,36
433,14:33:16,33.9,4.8,14.8,15.9,15.9,36
434,14:33:17,33.9,4.7,15.3,15.4,16.3,36
435,14:33:18,34.1,4.3,15.4,15.2,16.4,35.9
436,14:33:19,34,4.2,15.1,15.5,16.4,35.9
437,14:33:20,34.1,4.3,16,14.7,16.2,35.9
438,14:33:21,35,3.3,18.2,12.3,15.7,35.9
439,14:33:22,35.4,2.2,20.3,10,15,35.9
440,14:33:23,35.6,1.6,22.7,7.5,14,36
441,14:33:24,35.8,1.7,24.8,5.5,12.9,36
442,14:33:25,35.9,1,26.4,3.8,11.6,36
443,14:33:26,36,0.9,28.6,1.7,10.1,36
444,14:33:27,35.9,0.9,30.7,1.1,8.7,36
445,14:33:28,35.9,1.3,32.4,2.7,7.5,36.2
446,14:33:29,35.5,1.4,34.2,4.4,6.3,36.2
447,14:33:30,35.1,2.3,35.8,6.3,5.5,36.2
448,14:33:31,34.9,3.6,36.5,7.4,5,36.2
449,14:33:32,34.9,4.2,37,8.2,4.8,36.2
450,14:33:33,34.8,5.3,38.2,9.8,5.1,36.2
451,14:33:34,34.6,6,38.6,10.5,5.6,36.3
452,14:33:35,34.6,7.3,38.9,11.5,6.3,36.3
453,14:33:36,34.2,9.1,40.6,13.9,7.6,36.3
